,l,ClTT001,ClTT01,ClTT1
476,476,2242.0158900728716,2219.0777412579937,2512.23929465724
477,477,2250.7194508836046,2227.997909060369,2521.4462895267407
478,478,2259.2881783163207,2236.7914731416877,2530.4871438862247
479,479,2267.7235355664693,2245.4595713988806,2539.363046676714
480,480,2276.004699202589,2253.981055491396,2548.0529004496784
481,481,2284.1479859685774,2262.3719176412,2556.572748168876
482,482,2292.125140939204,2270.603578784214,2564.89406136387
483,483,2299.945049388572,2278.6846004330187,2573.0254519950695
484,484,2307.5943100106815,2286.601257890115,2580.9532456695547
485,485,2315.0595199989325,2294.339825318734,2588.6637667146942
486,486,2322.3495601311242,2301.9088608179063,2596.1656232562527
487,487,2329.451024706962,2309.2946363489773,2603.4451371481414
488,488,2336.3579349920315,2316.4908511677,2610.4960574079787
489,489,2343.0791676142003,2323.5060602080553,2617.326988604549
490,490,2349.6013128608656,2330.3265323663954,2623.9242491457835
491,491,2355.925816480211,2336.9533922892674,2630.2890130705823
492,492,2362.054123031376,2343.3877637100218,2636.422453389571
493,493,2367.987675934958,2349.6307694857896,2642.3257421263697
494,494,2373.7204891722445,2355.676103283442,2647.992622007969
495,495,2379.2465756831266,2361.517457964646,2653.4168348542958
496,496,2384.567375761385,2367.1559539688947,2658.5995499658543
497,497,2389.6694720455985,2372.5778542929306,2663.527079107824
498,498,2394.554302957682,2377.7842779187285,2668.2005899427736
499,499,2399.215877684884,2382.768914786024,2672.613821007955
500,500,2403.6482045573434,2387.525454161624,2676.760510089404
501,501,2407.8454887896933,2392.047796111237,2680.634708847397
502,502,2411.810154006992,2396.3381142313465,2684.2391549996178
503,503,2415.5373923910474,2400.391364580308,2687.5694718104796
504,504,2419.02982366097,2404.209930919569,2690.628710188207
505,505,2422.297495065821,2407.803624705822,2693.4273486816273
506,506,2425.328167968287,2411.15997167597,2695.953580069701
507,507,2428.131887922722,2414.288781928253,2698.2178814471235
508,508,2430.7038428922097,2417.185008144214,2700.215872450679
509,509,2433.0392199091,2419.8436022559845,2701.9431719307895
510,510,2435.1554900776173,2422.2818004574265,2703.417682966812
511,511,2437.032981715643,2424.4796963562317,2704.620166023164
512,512,2438.689163793146,2426.454524424391,2705.568522403682
513,513,2440.111790708291,2428.1938047879894,2706.250939045167
514,514,2441.3034723100905,2429.6999132651167,2706.6704585589077
515,515,2442.26681711225,2430.9752245964487,2706.830122464716
516,516,2443.0044322012313,2432.0221123713927,2706.732971120385
517,517,2443.511494788293,2432.8355205994567,2706.3746152962235
518,518,2443.7831804568978,2433.410391978069,2705.750664445887
519,519,2443.829519755871,2433.7565245071014,2704.8715833237734
520,520,2443.638256337024,2433.8614296486385,2703.725550147513
521,521,2443.2194169424724,2433.73490233707,2702.3230266106575
522,522,2442.5681695369385,2433.371879134604,2700.659616040645
523,523,2441.6796798903197,2432.767294837322,2698.7309200071923
524,524,2440.571396509865,2431.93836743092,2696.554823280252
525,525,2439.2310520700244,2430.872599544028,2694.119495285443
526,526,2437.6760900970803,2429.587205156015,2691.442816813865
527,527,2435.9016664018854,2428.0771110524374,2688.520381479476
528,528,2433.910362368048,2426.344670135282,2685.3552090311755
529,529,2431.7047564923896,2424.392232984632,2681.950316916263
530,530,2429.2948526302025,2422.2295761241494,2678.3161485476417
531,531,2426.668366494352,2419.844188539208,2674.4408598236464
532,532,2423.842724012943,2417.2532700522715,2670.3423175050752
533,533,2420.8130627899986,2414.451732799803,2666.0161006937465
534,534,2417.574517075812,2411.4344862172215,2661.4577858190937
535,535,2414.144502745065,2408.2187220298947,2656.6852316307964
536,536,2410.5107187807553,2404.7919157480687,2651.6865806953856
537,537,2406.6905740206753,2401.1712534224102,2646.4796861534696
538,538,2402.679188659367,2397.351633152968,2641.0601132304355
539,539,2398.4865359626397,2393.3428068086064,2635.4382809576655
540,540,2394.1003004894696,2389.1322382516405,2629.6023203990153
541,541,2389.5453048772088,2384.7445301235957,2623.5775014384885
542,542,2384.816654682774,2380.174568684722,2617.3593776217344
543,543,2379.909451787366,2375.4172372148187,2610.9434995589427
544,544,2374.8410794612228,2370.4897010718814,2604.347699985646
545,545,2369.6140606365666,2365.394265956767,2597.5749520296304
546,546,2364.2234862921014,2360.125806287271,2590.6207975873526
547,547,2358.679300547822,2354.6940502804523,2583.495632408701
548,548,2352.984015667856,2349.101294940987,2576.2024210878863
549,549,2347.1401404734615,2343.3498344577865,2568.7441254626838
550,550,2341.1501804145187,2337.441960257305,2561.123704670467
551,551,2335.0312100614346,2331.3945758440873,2553.3587120113616
552,552,2328.7694502261024,2325.193901005836,2545.435945215573
553,553,2322.3805477234687,2318.8556244466513,2537.371653020257
554,554,2315.872718009672,2312.388004032602,2529.1746533983505
555,555,2309.239316938656,2305.7844385231697,2520.8389052931584
556,556,2302.481125924862,2299.045752707854,2512.3657937581393
557,557,2295.621208760032,2292.195054196121,2503.778986750096
558,558,2288.6454849310853,2285.218306707852,2495.0650084229032
559,559,2281.562156544802,2278.123756970194,2486.2326660276653
560,560,2274.3719950515137,2270.9122214131894,2477.2833366116747
561,561,2267.0906264217556,2263.5993713183384,2468.2332521703
562,562,2259.7039611710948,2256.17116281546,2459.0689296471746
563,563,2252.227621288094,2248.643263783011,2449.8065978378104
564,564,2244.669798607895,2241.0239121945,2440.455055739282
565,565,2237.0163982346817,2233.299059514429,2431.0008159493864
566,566,2229.2830371137975,2225.4843692446934,2421.4601032161927
567,567,2221.477902397582,2217.5880752656585,2411.841712782203
568,568,2213.5943232082896,2209.6035535754054,2402.139582126582
569,569,2205.640484147732,2201.53903577692,2392.362504455237
570,570,2197.6171403500866,2193.395324109793,2382.51184373528
571,571,2189.5324742803846,2185.1806482290285,2372.596391476483
572,572,2181.394667476213,2176.903236928611,2362.624938457342
573,573,2173.2044722830187,2168.5638898602715,2352.598846446192
574,574,2164.962640283173,2160.16340594769,2342.5194766175928
575,575,2156.6922074185554,2151.724868495924,2332.410474663773
576,576,2148.3790672531945,2143.234218442654,2322.2583440477083
577,577,2140.0462545331184,2134.71453790838,2312.0867295549624
578,578,2131.6870900840872,2126.1591950862835,2301.889562184992
579,579,2123.3097509557306,2117.5764143802157,2291.675629290393
580,580,2114.922413756414,2108.9744197351474,2281.4537179083836
581,581,2106.533254681486,2100.361434662652,2271.2326147871254
582,582,2098.1430211843654,2091.7382539108385,2261.013678056279
583,583,2089.752460341481,2083.1056718296713,2250.7982655927344
584,584,2081.3771755611665,2074.4793390816776,2240.6025917315174
585,585,2073.017913185131,2065.860049246574,2230.4280138704094
586,586,2064.6754191859545,2057.248595523151,2220.27588917161
587,587,2056.357867509351,2048.653199077023,2210.1550029090686
588,588,2048.0808600617297,2040.0895090346528,2200.08156846189
589,589,2039.8302849426352,2031.5434607230773,2190.0420855532475
590,590,2031.6291715774132,2023.0381308105539,2180.060195390033
591,591,2023.4782638930035,2014.5743104908552,2170.137253845975
592,592,2015.3783053445127,2006.1527905187108,2160.274616495739
593,593,2007.337467239998,1997.7817895436774,2150.481066947296
594,594,1999.3564920139004,1989.4620973926933,2140.757960122824
595,595,1991.4509782518294,1981.2093601038714,2131.1215072907166
596,596,1983.6216672643845,1973.024366509046,2121.5730626462127
597,597,1975.8692997639673,1964.9079049188636,2112.1139799944617
598,598,1968.2020441935001,1956.868191459184,2102.7530410847944
599,599,1960.6280683574662,1948.9134417090513,2093.499027246479
600,600,1953.1481110564107,1941.0444423412239,2084.3532910269532
601,601,1945.7773248973886,1933.2764157823315,2075.3315284451883
602,602,1938.499379498572,1925.5931889554413,2066.417670518528
603,603,1931.3420716777316,1918.0227379369571,2057.6397051304625
604,604,1924.28862748266,1910.5484681434746,2048.98104961945
605,605,1917.3445573538397,1903.1760694941102,2040.4474059387635
606,606,1910.52279944087,1895.918659725005,2032.0519039685064
607,607,1903.814006225249,1888.7670710085356,2023.7853881323465
608,608,1897.231114652787,1881.734420080444,2015.6609875221864
609,609,1890.7796327708847,1874.826394870079,2007.6844025259759
610,610,1884.4427830738314,1868.0263978368762,1999.8390481617969
611,611,1878.248357708482,1861.3624011654133,1992.1529092705712
612,612,1872.1795783323464,1854.8178066110788,1984.6094003594358
613,613,1866.241951334574,1848.3983007068473,1977.2142208062767
614,614,1860.455839561987,1842.124426473348,1969.9879265676268
615,615,1854.797035600765,1835.9721566828675,1962.9065034405608
616,616,1849.2933304205771,1829.9694624841443,1955.9979356854521
617,617,1843.9353732693812,1824.1071732762396,1949.253065897881
618,618,1838.728670229568,1818.390975242257,1942.6775935404614
619,619,1833.671299277821,1812.8191263853582,1936.26978997704
620,620,1828.7687671020008,1807.397313320518,1930.0353552627043
621,621,1824.0340092228325,1802.13865136989,1923.9874182374685
622,622,1819.457676719367,1797.033971260897,1918.1168232227562
623,623,1815.0378497606523,1792.0815326296122,1912.4218435232306
624,624,1810.7874660902653,1787.2944524762318,1906.9156098807734
625,625,1806.7046077625785,1782.6709918716533,1901.5963971796257
626,626,1802.7947863331012,1778.21684111767,1896.4699096051788
627,627,1799.0486579489739,1773.9228348070055,1891.526995702654
628,628,1795.486593592679,1769.8095220364207,1886.7882185888748
629,629,1792.0918240722592,1765.860311366355,1882.2370009105969
630,630,1788.8772953156058,1762.0883260848107,1877.8864801070943
631,631,1785.8410984098516,1758.4918342166964,1873.7349384182016
632,632,1782.9813264409338,1755.0691053338492,1869.7806596930302
633,633,1780.310931330643,1751.8332673631976,1866.0367861968116
634,634,1777.8205822187388,1748.7751649408228,1862.4941769635998
635,635,1775.5158073437563,1745.9005012656598,1859.1585496485905
636,636,1773.4021374676176,1743.2149814981158,1856.0356239253008
637,637,1771.4776776454878,1740.7168845051635,1853.123693229169
638,638,1769.7405356905665,1738.4044913017267,1850.421053197382
639,639,1768.19625063282,1736.283513487471,1847.933430104033
640,640,1766.8429361204337,1734.3522366278896,1845.6591242394907
641,641,1765.68613721533,1732.6163770311093,1843.603866685396
642,642,1764.7165454301355,1731.066796767886,1841.758534332752
643,643,1763.9545689097847,1729.7240738380353,1840.1437200463452
644,644,1763.3760490012587,1728.5642187268554,1838.7354492190452
645,645,1763.0014005207556,1727.6078146608736,1837.554320025316
646,646,1762.8287566574038,1726.8531625020514,1836.598648313067
647,647,1762.8488257214306,1726.2911374883802,1835.8593243417708
648,648,1763.0671762342595,1725.927474318325,1835.342097864304
649,649,1763.4819519088235,1725.7604821274035,1835.0452931008033
650,650,1764.1061567231702,1725.8033295599382,1834.9820938075638
651,651,1764.9229582553144,1726.0393472453525,1835.1357764367579
652,652,1765.937306406562,1726.4736439476496,1835.5111183420074
653,653,1767.1540280854636,1727.1112038284869,1836.1127029790518
654,654,1768.5705254280572,1727.949585531089,1836.9376882999352
655,655,1770.1916324834299,1728.9937788725103,1837.9906634418307
656,656,1771.9999017912135,1730.2264914292807,1839.2539353091408
657,657,1774.007602805684,1731.6601469710072,1840.7395270034644
658,658,1776.212151760935,1733.292315336287,1842.4446076957781
659,659,1778.6109683328677,1735.1205691065493,1844.3663492964777
660,660,1781.201475596025,1737.1424835757327,1846.5019264211728
661,661,1783.981099976317,1739.3556367167018,1848.8485163531705
662,662,1786.9546995504538,1741.7650374950945,1851.4107273533355
663,663,1790.112278941412,1744.3608407797774,1854.178313566525
664,664,1793.4587026632776,1747.1480607031215,1857.1558883778118
665,665,1796.9914100125534,1750.1242855680366,1860.3406393154567
666,666,1800.7004150090206,1753.2796778047204,1863.7223280035932
667,667,1804.5905913867439,1756.6192589775706,1867.305575165084
668,668,1808.666815833788,1760.1480530406932,1871.0950038730023
669,669,1812.9116828822043,1763.8488012434402,1875.072954452174
670,670,1817.3375033015814,1767.7339605391364,1879.2514828839592
671,671,1821.934305590662,1771.793705091386,1883.6203623086788
672,672,1826.6995493237785,1776.0256396345949,1888.1767963823243
673,673,1831.63069674854,1780.4273710850418,1892.9179908839062
674,674,1836.7252127367074,1784.9965085043332,1897.8411536752794
675,675,1841.9879930886234,1789.7380914155274,1902.9509230137494
676,676,1847.409079440291,1794.6423047209462,1908.2370824664772
677,677,1852.9859442758877,1799.7067637243924,1913.696845929424
678,678,1858.7086341932247,1804.9216574052298,1919.3200008982858
679,679,1864.5894832750814,1810.29946179722,1925.1186218443388
680,680,1870.6185429625828,1815.830369868237,1931.0825000913012
681,681,1876.7858670854619,1821.5045765557018,1937.2014288480782
682,682,1883.0889401965005,1827.3197071050095,1943.4726315446621
683,683,1889.532677560414,1833.280817061223,1949.9007618214594
684,684,1896.1145684468534,1839.385535563729,1956.4830468217554
685,685,1902.8172477781998,1845.6166369945515,1963.2018588380008
686,686,1909.6456378832336,1851.9791827314482,1970.0618570630588
687,687,1916.5972351027337,1858.470807751897,1977.0602741925125
688,688,1923.6695381502773,1865.089148991301,1984.1943447813617
689,689,1930.8600481264393,1871.83184535369,1991.4613052533825
690,690,1938.1588401860838,1878.6891093746685,1998.850965562912
691,691,1945.5634202593728,1885.6585839373593,2006.3605659097727
692,692,1953.0712967246088,1892.7379139395155,2013.9873484055404
693,693,1960.6799804334794,1899.9247463125055,2021.7285570918268
694,694,1968.3795563877545,1907.2093016913054,2029.5740096097238
695,695,1976.1749688182135,1914.5966594864087,2037.5283822712934
696,696,1984.041451112059,1922.0621878040095,2045.5666399794734
697,697,1991.998809344558,1929.625826970337,2053.708319752254
698,698,2000.0222821048992,1937.2629493502382,2061.9283905412112
699,699,2008.1242523769881,1944.986071220866,2070.2389651052604
700,700,2016.2873924139044,1952.7779976393153,2078.6224448784437
701,701,2024.5095589501716,1960.6366992011908,2087.076403584138
702,702,2032.7824834312084,1968.5539469223368,2095.5922426832867
703,703,2041.11308182598,1976.5366773880817,2104.176535957841
704,704,2049.5008445066114,1984.5844010756427,2112.828430978204
705,705,2057.9229795603273,1992.6743456624474,2121.524792412032
706,706,2066.401267949881,2000.8283111839069,2130.287057182529
707,707,2074.9129233140566,2009.023529832329,2139.092094267898
708,708,2083.457447118353,2017.2595211071612,2147.9390598521463
709,709,2092.0417719475086,2025.5432351083064,2156.83454061896
710,710,2100.650548091793,2033.8593391245076,2165.7628403406597
711,711,2109.2832852795464,2042.2073593693415,2174.723121614742
712,712,2117.946924301978,2050.594252610888,2183.721977494091
713,713,2126.61869523054,2058.9972643954293,2192.7362897111884
714,714,2135.305544180966,2067.4233558193077,2201.7726554504547
715,715,2144.0069915173917,2075.872061742363,2210.830245562139
716,716,2152.707703450734,2084.328062397155,2219.8933761719545
717,717,2161.4072053815858,2092.7908967442163,2228.9612220366885
718,718,2170.105025134909,2101.2601057205998,2238.0329597930836
719,719,2178.793264538358,2109.7278038335453,2247.1003395517746
720,720,2187.471456044873,2118.1935357998564,2256.1625415368912
721,721,2196.1317059479593,2126.6494197793686,2265.2113193197074
722,722,2204.773550991883,2135.0950040046796,2274.245856448499
723,723,2213.3965299252795,2143.529838355578,2283.265338023061
724,724,2221.9927550492366,2151.9460459291545,2292.2615222648587
725,725,2230.561768810936,2160.343179656608,2301.233597133833
726,726,2239.0956869914667,2168.7133655152593,2310.173323540384
727,727,2247.5940552902225,2177.056159138099,2319.0798919548483
728,728,2256.056420854561,2185.3711173694337,2327.9524939630546
729,729,2264.4600471054223,2193.6355131172404,2336.768037118569
730,730,2272.8193404126496,2201.8637620558306,2345.5405716452306
731,731,2281.1264231637383,2210.0479957224647,2354.261863533642
732,732,2289.365990333035,2218.172918114797,2362.9162511384798
733,733,2297.545022749896,2226.2455189875513,2371.510358475057
734,734,2305.6556452135897,2234.257931996085,2380.0359533627898
735,735,2313.6825547092026,2242.194862940988,2388.4773756697177
736,736,2321.6401620245906,2250.070731413619,2396.848678958013
737,737,2329.5057364643835,2257.86281553849,2405.126775226369
738,738,2337.2862608695527,2265.5781070208773,2413.3182899576773
739,739,2344.97386138479,2273.208740941797,2421.414991914128
740,740,2352.5606640299206,2280.746852356468,2429.408649735872
741,741,2360.0387945733173,2288.184576194107,2437.2910318410914
742,742,2367.407806758487,2295.5214755101547,2445.0613346785935
743,743,2374.6672538334965,2302.757113040482,2452.718754282479
744,744,2381.801831733859,2309.87619440814,2460.2476294794524
745,745,2388.8110923709805,2316.8782814346505,2467.647155200793
746,746,2395.687158473218,2323.7555070028516,2474.9090973459884
747,747,2402.429580182836,2330.5074316744913,2482.032649401243
748,748,2409.030478256834,2337.126186910524,2489.009575660815
749,749,2415.489400673847,2343.6113316962537,2495.83906785333
750,750,2421.7984658452697,2349.9549957694476,2502.512888371207
751,751,2427.9502207660566,2356.1497199355163,2509.0232682159008
752,752,2433.9389305878276,2362.189692101072,2515.364315918921
753,753,2439.774145596445,2368.0843678186343,2521.545465202393
754,754,2445.4505578606745,2373.828344798493,2527.5612918641664
755,755,2450.9628578712923,2379.4162195584304,2533.406370429546
756,756,2456.305734484972,2384.842587376982,2539.075274106706
757,757,2461.496159924058,2390.1243273014043,2544.5848597969452
758,758,2466.5213912788117,2395.2486036569608,2549.922269606397
759,759,2471.383540567676,2400.217436113123,2555.089500914785
760,760,2476.0772896498,2405.025414601016,2560.081121295552
761,761,2480.6047468930724,2409.674555985391,2564.8991251906427
762,762,2484.9605904450973,2414.1594473386613,2569.5380771874547
763,763,2489.1469249087922,2418.482102618742,2573.9999686997176
764,764,2493.1509962700043,2422.629677598194,2578.271932899766
765,765,2496.9749052797747,2426.604183247375,2582.3559581049276
766,766,2500.6207507376203,2430.407629018067,2586.2540310644695
767,767,2504.0757727769173,2434.0271661287697,2589.953280248289
768,768,2507.3494946037486,2437.472229303106,2593.4631175887857
769,769,2510.4217240340226,2440.7225383062537,2596.7632400208345
770,770,2513.309408635474,2443.794953086116,2599.8704846265287
771,771,2515.9997805655985,2446.6766186103782,2602.7719734758693
772,772,2518.4874983131363,2449.362106607156,2605.4622553710733
773,773,2520.7820750381716,2451.8608439044187,2607.9507341896824
774,774,2522.8707368099826,2454.159970667393,2610.224527125661
775,775,2524.755564346235,2456.2614821376374,2612.28560643218
776,776,2526.4460646491807,2458.1748002695354,2614.1433710618057
777,777,2527.9368859395076,2459.894488664926,2615.7923616048192
778,778,2529.2301026895234,2461.422537607639,2617.234545327418
779,779,2530.3277872528975,2462.760935695206,2618.471887807059
780,780,2531.2245814916787,2463.9042414685505,2619.498924565746
781,781,2531.9299818013747,2464.8618684404673,2620.325046102064
782,782,2532.431197330889,2465.6209433197555,2620.937356118808
783,783,2532.737720051901,2466.1908760856118,2621.345241600815
784,784,2532.8367546218124,2466.5587898564413,2621.535802687152
785,785,2532.730360095929,2466.726662608768,2621.5109943933326
786,786,2532.4057364838045,2466.6816137411906,2621.257913178497
787,787,2531.8723664542554,2466.433045787884,2620.78593866207
788,788,2531.1248735343033,2465.975502626905,2620.089591835129
789,789,2530.15045040612,2465.2960977873427,2619.1559633705415
790,790,2528.9660006015624,2464.4116561549017,2618.001855331442
791,791,2527.558711640199,2463.3092871217577,2616.6143543238895
792,792,2525.938053417988,2461.9983829878242,2615.0028299008554
793,793,2524.098636390074,2460.473477156831,2613.1617927609236
794,794,2522.0424965529414,2458.736529132407,2611.0931797469107
795,795,2519.7642386729476,2456.782067761116,2608.7914970913457
796,796,2517.2733212640373,2454.619476225176,2606.2661054115515
797,797,2514.5717714622197,2452.250706932374,2603.518934601827
798,798,2511.65418494941,2449.6702814556766,2600.5444837752525
799,799,2508.5300109270106,2446.8875755228446,2597.352106255408
800,800,2505.193838637129,2443.897105553842,2593.9362961158154
801,801,2501.647780929709,2440.700906247817,2590.2991118955874
802,802,2497.901769967883,2437.3088083154644,2586.45059271381
803,803,2493.9435479667336,2433.7084472230918,2582.378628635294
804,804,2489.7831386244056,2429.9097406359797,2578.093391988984
805,805,2485.4082769461097,2425.9003182579054,2573.582767209183
806,806,2480.814122572615,2421.6752351747064,2568.842064180764
807,807,2476.003259710151,2417.236971798717,2563.874018185202
808,808,2470.978268712909,2412.5880054651657,2558.6813614985294
809,809,2465.734297668819,2407.7233820311053,2553.2593949917778
810,810,2460.273919039748,2402.6455725279484,2547.610844784991
811,811,2454.5997012550256,2397.3570447664056,2541.7384338536117
812,812,2448.729065360164,2391.875119995621,2535.6597386890317
813,813,2442.657143218622,2386.194831114271,2529.370047511085
814,814,2436.3939192211988,2380.3260643881435,2522.879501987
815,815,2429.9493735490933,2374.278702720169,2516.198240502781
816,816,2423.326053792914,2368.055197275119,2509.3289697892483
817,817,2416.5190749278713,2361.650567459168,2502.2669649029167
818,818,2409.5309759956085,2355.0672576047186,2495.014925912139
819,819,2402.35686339135,2348.300280259138,2487.568121187138
820,820,2394.9918392082445,2341.3446445292598,2479.921815745799
821,821,2387.4310012380156,2334.195356080733,2472.071271254303
822,822,2379.676871328468,2326.8548454927754,2464.0191743831497
823,823,2371.7245386968902,2319.3181115673538,2455.7607801175964
824,824,2363.5839450013304,2311.595006394778,2447.3061968245065
825,825,2355.265027667199,2303.6953786731924,2438.6655295730757
826,826,2346.770291570613,2295.621645383387,2429.8414518108693
827,827,2338.1096657788594,2287.3836485193456,2420.8440620955753
828,828,2329.285646896058,2278.9837984226588,2411.6760274306075
829,829,2320.3155841661005,2270.439358872914,2402.3548683566614
830,830,2311.2019661296204,2261.752733730886,2392.8832455960446
831,831,2301.9472773879984,2252.926323687588,2383.263816802842
832,832,2292.546570321864,2243.9550979667133,2373.49180826644
833,833,2282.994893515028,2234.834022731489,2363.562443319417
834,834,2273.302148533266,2225.5729178454217,2353.4857990992973
835,835,2263.4559482555824,2216.159315184675,2343.249664861882
836,836,2253.451330361586,2206.5881721057754,2332.8492554498685
837,837,2243.298185771578,2196.869299865361,2322.2946397134456
838,838,2233.00640203894,2187.0125069916403,2311.595883882554
839,839,2222.5635783949033,2177.005314307757,2300.7407665909805
840,840,2212.00188099853,2166.87981015997,2289.761634105202
841,841,2201.316331183461,2156.630938642319,2278.653688549649
842,842,2190.5168040105036,2146.2684981269504,2267.4269864375437
843,843,2179.605743318629,2135.7948562927513,2256.0841536999765
844,844,2168.6078752281965,2125.234663606234,2244.650099167145
845,845,2157.503353090989,2114.5679982493266,2233.105159496415
846,846,2146.309469444902,2103.812078052021,2221.466811105144
847,847,2135.0138009628813,2092.9544054195535,2209.722815097956
848,848,2123.626207004746,2082.0047658628355,2197.8832157971606
849,849,2112.141687964525,2070.9580863248516,2185.9431990690528
850,850,2100.555242067718,2059.809291957508,2173.897949100561
851,851,2088.8838297487227,2048.5752757378627,2161.7646157001022
852,852,2077.120841337674,2037.2493819116983,2149.5367907955238
853,853,2065.274201205062,2025.839494343777,2137.2226037291016
854,854,2053.3444035655316,2014.3460670453103,2124.8227540994826
855,855,2041.3542259623462,2002.7918376415155,2112.3602252285577
856,856,2029.2893025455621,1991.1624006337204,2099.8208574227747
857,857,2017.1724076512721,1979.480490963396,2087.227631536287
858,858,2005.004029072814,1967.7465572690292,2074.5812422268505
859,859,1992.784653181125,1955.9610469930246,2061.882383061664
860,860,1980.514764990704,1944.1244064351088,2049.131746569617
861,861,1968.2022765721824,1932.244509153222,2036.3374526409486
862,862,1955.8402420602856,1920.3143709606702,2023.492763523082
863,863,1943.443999460244,1908.3492917225763,2010.6132256156861
864,864,1931.006600598008,1896.3422852969545,1997.692099410287
865,865,1918.528524569641,1884.2937929757477,1984.7300729297747
866,866,1906.0251061367944,1872.2191118726898,1971.7426901146778
867,867,1893.4819656674626,1860.10382485714,1958.7157807553456
868,868,1880.907007627211,1847.9557990390383,1945.6574589752045
869,869,1868.3081355653856,1835.7829007494097,1932.5758382095157
870,870,1855.6783954492962,1823.5781388693745,1919.464174532594
871,871,1843.0256890979097,1811.3493782591029,1906.3305800849382
872,872,1830.3579175123507,1799.1044830839612,1893.1831663975208
873,873,1817.6681242050186,1786.8364601395722,1880.0151877149628
874,874,1804.9716369794005,1774.5606006277908,1866.8421827696052
875,875,1792.2689262066565,1762.2773384296006,1853.664833052482
876,876,1779.567889903823,1749.9945351796869,1840.4912478859608
877,877,1766.8689970607315,1737.7126235897058,1827.3221077450696
878,878,1754.1950010687344,1725.4543208732614,1814.180377680523
879,879,1741.531512947084,1713.2052019683545,1801.0518805392298
880,880,1728.8938565245512,1700.9805547148137,1787.9521521397785
881,881,1716.2750700183783,1688.7733814287244,1774.8744428449234
882,882,1703.6904761681205,1676.5989690313365,1761.8342876885697
883,883,1691.1331121684514,1664.4503189764553,1748.824936301239
884,884,1678.6034431067187,1652.3278606820395,1735.847066339764
885,885,1666.1093620020306,1640.23945156272,1722.9087835179143
886,886,1653.6513331466253,1628.1855203639348,1710.0107649386484
887,887,1641.2298205010154,1616.1664955491253,1697.1536874794515
888,888,1628.8601444426138,1604.1976620396506,1684.3530845303956
889,889,1616.5279117157725,1592.264591155309,1671.5947759328312
890,890,1604.255870639152,1580.389995811363,1658.9017231745854
891,891,1592.0370560122922,1568.5668754138949,1646.267174283515
892,892,1579.8793592797374,1556.803086011844,1633.6992339777387
893,893,1567.7832435467838,1545.0990552997694,1621.1985786666141
894,894,1555.7640287006404,1533.4700677251305,1608.7807415562338
895,895,1543.8073213832536,1521.9016944463376,1596.4315426056928
896,896,1531.9358702217746,1510.416648547558,1584.1739437401172
897,897,1520.142710758362,1499.0079299519953,1572.001193762157
898,898,1508.4357356374778,1487.6833955918119,1559.9213985201216
899,899,1496.82283799481,1476.450902778872,1547.9426642769222
900,900,1485.3044831999243,1465.3108809284404,1536.0656694319546
901,901,1473.8807436575398,1454.2633747065056,1524.2906717701912
902,902,1462.5649746718088,1443.3217449708975,1512.63110171224
903,903,1451.355282082979,1432.484111289768,1501.0851125201493
904,904,1440.2497727178113,1421.7485940047331,1489.6508582550453
905,905,1429.2539828469103,1411.1207426661676,1478.3339222104798
906,906,1418.3660215933148,1400.5986794193384,1467.13246029659
907,907,1407.5988560940525,1390.1953841431532,1456.0594861768218
908,908,1396.9431698610508,1379.9015527880026,1445.1057296037088
909,909,1386.404504645574,1369.722739216936,1434.2767782579358
910,910,1375.9809755013068,1359.6570702453803,1423.5707927858982
911,911,1365.6781275989817,1349.7101024323902,1412.9933635887332
912,912,1355.5015079901582,1339.8873938211104,1402.5500825605163
913,913,1345.4492373705334,1330.1870756789285,1392.2391148260856
914,914,1335.5194385429018,1320.6072809375112,1382.058627178696
915,915,1325.7102365286294,1311.1461442816847,1372.0067881664563
916,916,1316.0346153780235,1301.8166589376176,1362.096624878009
917,917,1306.4832765269784,1292.6095350077665,1352.3188812749156
918,918,1297.0543523035349,1283.5229129563104,1342.671731674471
919,919,1287.7608343810148,1274.5697920417965,1333.1682091796692
920,920,1278.6008604768936,1265.7483169962463,1323.8064923555767
921,921,1269.5651427995965,1257.0492064529667,1314.577333654352
922,922,1260.6666815424257,1248.485466422336,1305.4937728881944
923,923,1251.9110515715888,1240.0626769626,1296.561423897245
924,924,1243.2815458105824,1231.7641355479739,1287.7636179147544
925,925,1234.798602122694,1223.610283935869,1279.1208304313332
926,926,1226.452948234679,1215.5918530763336,1270.6238261013748
927,927,1218.250171909432,1207.714433271568,1262.2782288995236
928,928,1210.1958643117555,1199.9836175296368,1254.0896654713088
929,929,1202.2881917193624,1192.3975732645372,1246.0563368301187
930,930,1194.5253239292626,1184.954470692794,1238.1764467506769
931,931,1186.9054343087396,1177.6524828757817,1230.4482018082408
932,932,1179.441556541623,1170.5046424584898,1222.8846681142381
933,933,1172.1244429176184,1163.5016999524792,1215.4766295960967
934,934,1164.959706118968,1156.6492655172935,1208.2297297755365
935,935,1157.9455342000047,1149.9455239358656,1201.1421867408767
936,936,1151.0801189626868,1143.3886629869771,1194.212221516418
937,937,1144.3690843272252,1136.9843018138608,1187.4454864279935
938,938,1137.810629647197,1130.7306342382856,1180.8402084140448
939,939,1131.4103864210595,1124.6332854720085,1174.4020457341078
940,940,1125.1591332480036,1118.6830270734777,1168.1218029225952
941,941,1119.0699375816077,1112.892918703192,1162.0125725413018
942,942,1113.1335856267674,1107.2537380231427,1156.0651650760485
