,l,ClTT0,ClTT033,ClTT067,ClTT1
373,373,2020.9067719958534,1967.0506588913665,1890.253758858567,1800.6752997738158
374,374,2004.9968401727363,1952.5412990564203,1878.1064073199097,1788.5918327403233
375,375,1989.5204297906184,1938.4763064543818,1866.4171261224342,1776.9713429271535
376,376,1974.4848679241418,1924.8623619357581,1855.1914822089198,1765.8189399113583
377,377,1959.8974850725285,1911.7061498943872,1844.435046133207,1755.139735474647
378,378,1945.7433300976159,1898.9920732044184,1834.1311069937713,1744.9165585320459
379,379,1932.0371686516708,1886.7342516474355,1824.2926708582013,1735.1619535553489
380,380,1918.7789130399813,1874.9319517747115,1814.9178906235043,1725.8736104360949
381,381,1905.9610505240682,1863.5770152103776,1805.997494317977,1717.0417927935734
382,382,1893.5909283151718,1852.6761436451466,1797.5370700942083,1708.6716229771753
383,383,1881.6684684570332,1842.2286137195606,1789.5347811121128,1700.7607969617045
384,384,1870.1861677512586,1832.2262769500182,1781.9813654651773,1693.2995842885473
385,385,1859.1439543761685,1822.6684163484235,1774.8749928006716,1686.2856847031298
386,386,1848.5491877992824,1813.5617463355736,1768.221264233873,1679.724228088382
387,387,1838.4018019846608,1804.9055559494586,1762.0183555573672,1673.6129176949416
388,388,1828.6868769470952,1796.684280400403,1756.2495887972773,1667.9346017195878
389,389,1819.4117804056398,1788.9046427254987,1750.920573868786,1662.6944149839273
390,390,1810.5764542840132,1781.5659402898143,1746.029495078313,1657.8900654603287
391,391,1802.1808429626092,1774.667473039051,1741.5745393769673,1653.5192625493758
392,392,1794.2100364813684,1768.1936867028671,1737.5390395643603,1649.5648603075676
393,393,1786.678840547476,1762.158742802766,1733.936044296622,1646.0394274787677
394,394,1779.5723496435517,1756.5470917601838,1730.7488911941402,1642.9258206245806
395,395,1772.8905170444702,1751.3580429128601,1727.9757768570428,1640.2217541613552
396,396,1766.633298038382,1746.590907735016,1725.61490008385,1637.9249435989404
397,397,1760.7932215051944,1742.2375714145624,1723.6570334464593,1636.025677134052
398,398,1755.3776749041858,1738.3047778389725,1722.107808273017,1634.5291006495538
399,399,1750.3791908188623,1734.7844161378912,1720.9580011866876,1633.4255042674015
400,400,1745.797731963306,1731.6758056867038,1720.2058191044898,1632.7126073592144
401,401,1741.6332610284212,1728.9782904977014,1719.8495560149047,1632.3882690372357
402,402,1737.8783070001093,1726.6838791791351,1719.880420106623,1632.4434764021628
403,403,1734.532827156725,1724.7920332833312,1720.297134932617,1632.8767845977657
404,404,1731.5967804885152,1723.3022161727056,1721.0984258753072,1633.6867495720849
405,405,1729.0552710092838,1722.199036325651,1722.2681634426558,1634.8570713707086
406,406,1726.908261181671,1721.4819607554045,1723.8050766761721,1636.386307538805
407,407,1725.1557152530384,1721.15045833889,1725.7078964678244,1638.2730164288996
408,408,1723.7901709535997,1721.1965715071808,1727.9679272375108,1640.508328866077
409,409,1722.7967395565572,1721.604916297354,1730.5690469708848,1643.0759481704638
410,410,1722.190247700903,1722.389824166411,1733.5248490182319,1645.9892919377767
411,411,1721.9409539714297,1723.5210585618227,1736.8043586489966,1649.217208572666
412,412,1722.0636891946342,1725.0129552074195,1740.4211733207242,1652.7731175337617
413,413,1722.5510013891092,1726.8575670432365,1744.3666076010763,1656.6481542292745
414,414,1723.3954409279074,1729.0469493768423,1748.6319783005154,1660.8334551209496
415,415,1724.5821323080388,1731.565731641341,1753.2011762109073,1665.3127294318633
416,416,1726.1259160286659,1734.4282592616576,1758.0878079517363,1670.0994009600086
417,417,1728.0044935719982,1737.6117386231513,1763.2683409180436,1675.1697529920716
418,418,1730.2252826938206,1741.1230923495325,1768.7489585371668,1680.529783524767
419,419,1732.7734191140291,1744.9469609805178,1774.5135619247837,1686.1632068845552
420,420,1735.6563267632541,1749.0902732053382,1780.5683400964933,1692.0760239023073
421,421,1738.8591478281173,1753.5376758947182,1786.8971999776281,1698.251951885944
422,422,1742.3744562993884,1758.2812476356305,1793.4914799157123,1704.6821380958224
423,423,1746.209686468543,1763.327927214389,1800.357378141232,1711.3725881688815
424,424,1750.349991320718,1768.6623719961374,1807.4788111248645,1718.3070244400535
425,425,1754.787956076562,1774.2766714532806,1814.8471270838274,1725.476599413959
426,426,1759.5235983285077,1780.1703472884365,1822.4611060830232,1732.8798958329048
427,427,1764.5346547702436,1786.320640150753,1830.29724672992,1740.4932133404807
428,428,1769.836008122232,1792.7419365484807,1838.3691930661598,1748.3299953440628
429,429,1775.3979753943788,1799.4040570989594,1846.6460227971422,1756.359117217822
430,430,1781.2205914948079,1806.3065401250228,1855.12653086868,1764.5791698556031
431,431,1787.303895924961,1813.4489283380892,1863.809516131087,1772.988746314358
432,432,1793.6330761641118,1820.8159122110649,1872.6789246938865,1781.5715851515663
433,433,1800.2156094936765,1828.4144717914924,1881.7409917216676,1790.3337122074286
434,434,1807.0292646058112,1836.2218782994682,1890.9722430156667,1799.2514421766211
435,435,1814.081528452384,1844.2451209664398,1900.3789218372522,1808.3308054259958
436,436,1821.3650361764771,1852.4763369570915,1909.9524188155701,1817.5629779006408
437,437,1828.8724278314812,1860.907668079374,1919.6841286444583,1826.9391378235478
438,438,1836.5963483848902,1869.5312607798403,1929.5654500658236,1836.4504656861877
439,439,1844.536876057321,1878.3466944747988,1939.5952141900211,1846.0955725806152
440,440,1852.6792372453585,1887.33869646592,1949.7573994018928,1855.8582151217897
441,441,1861.016091530702,1896.4994269427589,1960.0434163549482,1865.729580462615
442,442,1869.5326749229546,1905.8136222195535,1970.4372512010386,1875.6934295490282
443,443,1878.2290848387559,1915.2808797089867,1980.9377505582102,1885.7483821177607
444,444,1887.090566614573,1924.8859444302236,1991.5289080140358,1895.8782032339964
445,445,1896.1097984570615,1934.6209939551245,2002.2021490683098,1906.0740882726805
446,446,1905.279462978783,1944.4782099403978,2012.9489026628219,1916.3272344910665
447,447,1914.592247071139,1954.4497779975468,2023.7606010500413,1926.6288409441377
448,448,1924.055698465499,1964.5427442515443,2034.6435363515998,1936.9849650935962
449,449,1933.655083831078,1974.7418734367805,2045.581718655047,1947.379380958677
450,450,1943.3831020144432,1985.039362135117,2056.566589253684,1957.803292413311
451,451,1953.239884436875,1995.434953722448,2067.5973349411297,1968.2557514063797
452,452,1963.2255682698567,2005.928855194188,2078.674402876353,1978.7374844858105
453,453,1973.318009491493,2016.4991065708894,2089.776271957447,1989.227352641837
454,454,1983.5173522257783,2027.1460356874247,2100.903708270341,1999.726502957949
455,455,1993.8088867923711,2037.8551162431645,2112.042623144449,2010.2212267358486
456,456,2004.1853345543345,2048.619252650352,2123.1863580070053,2020.7052444205056
457,457,2014.6394193620392,2059.4313514788505,2134.3282558341916,2031.172277123041
458,458,2025.1564389954817,2070.2768928994374,2145.454232601124,2041.6086181431795
459,459,2035.7216933067166,2081.1413588273244,2156.550205432316,2052.000561192501
460,460,2046.3501974138894,2092.039946117332,2167.631805803925,2062.364113669476
461,461,2057.0123979937944,2102.9432828575964,2178.6700958446127,2072.6707130327363
462,462,2067.730741633383,2113.8739967221927,2189.6881366952866,2082.94379523254
463,463,2078.475677728834,2124.802717871248,2200.656991416235,2093.1547976885836
464,464,2089.269655197014,2135.752075663321,2211.599721706345,2103.327156078556
465,465,2100.0831253863344,2146.692701567026,2222.487390821313,2113.4323073240407
466,466,2110.9311104517133,2157.639797536565,2233.3356319554414,2123.486258038065
467,467,2121.798919681998,2168.5788523395076,2244.1303645752937,2133.475300922323
468,468,2132.671862739912,2179.49535479683,2254.8575076651705,2143.3857280737834
469,469,2143.550106211217,2190.389650331896,2265.5178362810266,2153.218687597103
470,470,2154.418960062716,2201.2472274279744,2276.0972680123937,2162.960470122196
471,471,2165.2637342126004,2212.0535741977856,2286.5817195557547,2172.5973654302697
472,472,2176.084595112076,2222.8090349639915,2296.9719632982537,2182.1305190870594
473,473,2186.8668522370695,2233.499096749425,2307.25391381052,2191.546218981943
474,474,2197.6106713937306,2244.1241025807612,2317.428341152304,2200.845608676554
475,475,2208.308789584079,2254.6769663519967,2327.488585737261,2210.0224023091887
476,476,2218.9613716347912,2265.158029450715,2337.4354149598885,2219.0777412579937
477,477,2229.5537250865254,2275.5527756445535,2347.254738082035,2227.997909060369
478,478,2240.093441896808,2285.868972780917,2356.954747932033,2236.7914731416877
479,479,2250.5806850019226,2296.1069593453767,2366.536207461938,2245.4595713988806
480,480,2260.993331590137,2306.2447877311274,2375.9775930152714,2253.981055491396
481,481,2271.3463998877596,2316.2976510210096,2385.294521106816,2262.3719176412
482,482,2281.610337300168,2326.2361711242734,2394.4580365566926,2270.603578784214
483,483,2291.7927322673886,2336.068110627694,2403.476324338374,2278.6846004330187
484,484,2301.8788874732104,2345.7789460000513,2412.335282779724,2286.601257890115
485,485,2311.854104914503,2355.354152656698,2421.0208086238326,2294.339825318734
486,486,2321.7259709770965,2364.801490030591,2429.5410820961156,2301.9088608179063
487,487,2331.479786365027,2374.1064314966575,2437.881996824603,2309.2946363489773
488,488,2341.108279536891,2383.2618778032706,2446.036873267289,2316.4908511677
489,489,2350.619035095047,2392.27558545662,2454.0138870923997,2323.5060602080553
490,490,2359.99735207583,2401.1330250061965,2461.7989274598845,2330.3265323663954
491,491,2369.2433857437186,2409.834522834378,2469.3927388072075,2336.9533922892674
492,492,2378.357290934098,2418.380404494805,2476.796064184212,2343.3877637100218
493,493,2387.339222095796,2426.7709947507838,2484.009645288376,2349.6307694857896
494,494,2396.1819049815495,2434.9991892619,2491.026794148747,2355.676103283442
495,495,2404.878065036094,2443.057882968616,2497.8408215083887,2361.517457964646
496,496,2413.4278557803423,2450.9473984733368,2504.4524652039277,2367.1559539688947
497,497,2421.8165737896643,2458.6532010160145,2510.84760514034,2372.5778542929306
498,498,2430.0443721180513,2466.1756118961202,2517.0269767128825,2377.7842779187285
499,499,2438.1039752637876,2473.507523436635,2522.9838857719033,2382.768914786024
500,500,2445.9881075285284,2480.641827342013,2528.7116369825317,2387.525454161624
501,501,2453.68949437276,2487.571495567575,2534.203727704429,2392.047796111237
502,502,2461.2082948224247,2494.2972512696174,2539.461857968558,2396.3381142313465
503,503,2468.5372406852657,2500.812469479125,2544.4804921328264,2400.391364580308
504,504,2475.676491867948,2507.117952905863,2549.2615216845174,2404.209930919569
505,505,2482.633636337062,2513.2219319015153,2553.8142652105644,2407.803624705822
506,506,2489.393976668182,2519.1103510115818,2558.125754957783,2411.15997167597
507,507,2495.965100086241,2524.791439019327,2562.205306886374,2414.288781928253
508,508,2502.3397366418335,2530.2585671263955,2566.0473788613112,2417.185008144214
509,509,2508.510615827909,2535.5051055745444,2569.6464272860962,2419.8436022559845
510,510,2514.492751535418,2540.546708607079,2573.0191920774314,2422.2818004574265
511,511,2520.26401514507,2545.3618875671245,2576.1452697779614,2424.4796963562317
512,512,2525.839418912728,2549.96629429026,2579.041396964565,2426.454524424391
513,513,2531.2042606895334,2554.3458658325885,2581.6945949932674,2428.1938047879894
514,514,2536.3586938857316,2558.5013944431994,2584.1067399896747,2429.6999132651167
515,515,2541.3028706229857,2562.4336707257826,2586.279706029661,2430.9752245964487
516,516,2546.0369415783075,2566.1434834925058,2588.215365013361,2432.0221123713927
517,517,2550.5536274695796,2569.624191260088,2589.9081581823534,2432.8355205994567
518,518,2554.8456472341945,2572.8691504395656,2591.352524331464,2433.410391978069
519,519,2558.9205745514205,2575.886571870336,2592.557756365705,2433.7565245071014
520,520,2562.76369590742,2578.662378897336,2593.51085940114,2433.8614296486385
521,521,2566.3825805083784,2581.2047772968094,2594.221120715043,2433.73490233707
522,522,2569.769938337277,2583.5071133461133,2594.68296784073,2433.371879134604
523,523,2572.918476659853,2585.562730343094,2594.8908251124894,2432.767294837322
524,524,2575.8431848793393,2587.387253474553,2594.861398560077,2431.93836743092
525,525,2578.5293358883414,2588.966591182125,2594.5816773009633,2430.872599544028
526,526,2580.9919126752097,2590.3163617828723,2594.068360187587,2429.587205156015
527,527,2583.2236096785387,2591.4298948381743,2593.315857203072,2428.0771110524374
528,528,2585.224545997397,2592.307944378471,2592.3260027128927,2426.344670135282
529,529,2586.9948368543887,2592.9512603809094,2591.100626969431,2424.392232984632
530,530,2588.5420217643723,2593.3680169526688,2589.6489843221225,2422.2295761241494
531,531,2589.8513509581235,2593.5440987692,2587.9580396823335,2419.844188539208
532,532,2590.937783665943,2593.4950993723487,2586.044466847848,2417.2532700522715
533,533,2591.79398950591,2593.2143225729956,2583.9026499315246,2414.451732799803
534,534,2592.412633383672,2592.6950673650817,2581.5269683009133,2411.4344862172215
535,535,2592.80866040211,2591.9529128493077,2578.934081527035,2408.2187220298947
536,536,2592.967297279123,2590.9737196647197,2576.110930840484,2404.7919157480687
537,537,2592.903479030486,2589.773056685094,2573.074165851692,2401.1712534224102
538,538,2592.609850410871,2588.3442024731885,2569.818146028368,2397.351633152968
539,539,2592.093907570304,2586.6952869501006,2566.3520823872996,2393.3428068086064
540,540,2591.3408562209925,2584.8121495746386,2562.66289569539,2389.1322382516405
541,541,2590.3730383705947,2582.717766088776,2558.77464323594,2384.7445301235957
542,542,2589.1830771146924,2580.405393321905,2554.681663632894,2380.174568684722
543,543,2587.763589996101,2577.86828256154,2550.3782902406397,2375.4172372148187
544,544,2586.129474027569,2575.121964586994,2545.8811361959088,2370.4897010718814
545,545,2584.2807639260714,2572.167107914241,2541.191952679945,2365.394265956767
546,546,2582.2100604620578,2568.996947155312,2536.3050572943202,2360.125806287271
547,547,2579.9248155224045,2565.6195680909987,2531.229619149157,2354.6940502804523
548,548,2577.425047084765,2562.035622654542,2525.9673738614542,2349.101294940987
549,549,2574.7107676053793,2558.2457573283928,2520.5200519656337,2343.3498344577865
550,550,2571.781984068611,2554.2506132023245,2514.8893789845965,2337.441960257305
551,551,2568.6535540211516,2550.06563981119,2509.0917915579553,2331.3945758440873
552,552,2565.310613360533,2545.6763963173307,2503.1134454708063,2325.193901005836
553,553,2561.768005400428,2541.0981071974284,2496.9700645162843,2318.8556244466513
554,554,2558.0331399374895,2536.338563521294,2490.669939506044,2312.388004032602
555,555,2554.0985650003604,2531.3906947079,2484.2065000356897,2305.7844385231697
556,556,2549.9642520071643,2526.254853689675,2477.580599657932,2299.045752707854
557,557,2545.652452579301,2520.953673732911,2470.8153727113486,2292.195054196121
558,558,2541.1482718583343,2515.472641761098,2463.8968076516685,2285.218306707852
559,559,2536.4590954314713,2509.8195252867436,2456.833173991169,2278.123756970194
560,560,2531.584876057638,2503.9946591436915,2449.6253090382947,2270.9122214131894
561,561,2526.5404188478783,2498.0132306737178,2442.288903091329,2263.5993713183384
562,562,2521.3108112950604,2491.8607097624376,2434.809929481232,2256.17116281546
563,563,2515.910850207648,2485.5522757792814,2427.2040715184676,2248.643263783011
564,564,2510.347900089773,2479.095675963855,2419.4795808862045,2241.0239121945
565,565,2504.6070365706673,2472.476368861744,2411.6224210830233,2233.299059514429
566,566,2498.703044984008,2465.7095229103734,2403.6482660157903,2225.4843692446934
567,567,2492.6432787410386,2458.802874818798,2395.565358386659,2217.5880752656585
568,568,2486.420231100618,2451.7493013446283,2387.36708147744,2209.6035535754054
569,569,2480.041248685669,2444.5565328175603,2379.0616726808803,2201.53903577692
570,570,2473.5062465422693,2437.2248682058207,2370.649938575196,2193.395324109793
571,571,2466.8225649437513,2429.7620319278717,2362.140111744267,2185.1806482290285
572,572,2459.9975411371943,2422.1757456068176,2353.5404225409625,2176.903236928611
573,573,2453.031081082548,2414.466299817738,2344.8516708438615,2168.5638898602715
574,574,2445.923087884455,2406.633982528056,2336.0746545075053,2160.16340594769
575,575,2438.6957469163995,2398.7013642305556,2327.2324545058177,2151.724868495924
576,576,2431.334099083676,2390.653871215569,2318.311008215229,2143.234218442654
577,577,2423.8603243822326,2382.514069139379,2309.3333929945593,2134.71453790838
578,578,2416.2668867940542,2374.2748079294965,2300.2929711023226,2126.1591950862835
579,579,2408.561104427551,2365.943791935299,2291.1979598599337,2117.5764143802157
580,580,2400.7502928473127,2357.528723268349,2282.0565750051273,2108.9744197351474
581,581,2392.8417650958622,2349.0373018350456,2272.877030738218,2100.361434662652
582,582,2384.8354033569335,2340.4697970110906,2263.66011141067,2091.7382539108385
583,583,2376.731087311328,2331.826476008833,2254.406599906997,2083.1056718296713
584,584,2368.543550835531,2323.12246058763,2245.132134370098,2074.4793390816776
585,585,2360.2726685918124,2314.358013655926,2235.8374948186956,2065.860049246574
586,586,2351.9183127133547,2305.533395968582,2226.5234598603442,2057.248595523151
587,587,2343.4877811333004,2296.6562944682905,2217.1982350488042,2048.653199077023
588,588,2334.995797558373,2287.741822271722,2207.8774528863596,2040.0895090346528
589,589,2326.4273696868204,2278.77537690009,2198.547031070712,2031.5434607230773
590,590,2317.804644326199,2269.7794954096425,2189.230027641876,2023.0381308105539
591,591,2309.1274805540756,2260.754427565088,2179.927214172042,2014.5743104908552
592,592,2300.3957347294854,2251.7004208637823,2170.6393608061258,2006.1527905187108
593,593,2291.616688802796,2242.6251488582593,2161.3746646005325,1997.7817895436774
594,594,2282.790193574596,2233.5288544276955,2152.1338928106475,1989.4620973926933
595,595,2273.9309537065374,2224.4266348011834,2142.9326679298506,1981.2093601038714
596,596,2265.038814282029,2215.3187281306778,2133.771754277821,1973.024366509046
597,597,2256.1136174709345,2206.2053701677155,2124.651914692184,1964.9079049188636
598,598,2247.1626308474215,2197.0942225930135,2115.5813388725073,1956.868191459184
599,599,2238.193119011581,2187.9929446495244,2106.5682150271464,1948.9134417090513
600,600,2229.204915216159,2178.901764780244,2097.6133015241785,1941.0444423412239
601,601,2220.2127048558523,2169.8356497639766,2088.7319019629767,1933.2764157823315
602,602,2211.201450722333,2160.7793868879553,2079.908365128702,1925.5931889554413
603,603,2202.200681136828,2151.7622151828364,2071.171298467655,1918.0227379369571
604,604,2193.1953512965633,2142.7688011426235,2062.504737893475,1910.5484681434746
605,605,2184.1926984407896,2133.806093899404,2053.9150029706057,1903.1760694941102
606,606,2175.2073851732816,2124.88846855401,2045.4158402526161,1895.918659725005
607,607,2166.231786094053,2116.008012815272,2036.9987099280204,1888.7670710085356
608,608,2157.2805579436695,2107.17909715127,2028.6773559769445,1881.734420080444
609,609,2148.36092625551,2098.4086614478747,2020.4580928339049,1874.826394870079
610,610,2139.4578287192066,2089.6813583778153,2012.3249487598996,1868.0263978368762
611,611,2130.6007704076947,2081.0264086326783,2004.3065210761997,1861.3624011654133
612,612,2121.7746836599517,2072.428460809911,1996.3868360518939,1854.8178066110788
613,613,2112.986783329942,2063.894446665339,1988.572204155677,1848.3983007068473
614,614,2104.2591385439287,2055.44615287335,1980.8837918140493,1842.124426473348
615,615,2095.5692460167484,2047.0607943453522,1973.2981947265162,1835.9721566828675
616,616,2086.946598733825,2038.767582913263,1965.8440065445736,1829.9694624841443
617,617,2078.3835458870776,2030.5585872662189,1958.5126788026637,1824.1071732762396
618,618,2069.8872914753597,2022.4407315511341,1951.3105195117685,1818.390975242257
619,619,2061.457609411697,2014.4135104793907,1944.2364082579434,1812.8191263853582
620,620,2053.1017003905527,2006.48384619291,1937.2966530590713,1807.397313320518
621,621,2044.8341920627656,1998.666088437268,1930.504990527544,1802.13865136989
622,622,2036.6474258170097,1990.9523013407252,1923.852872637785,1797.033971260897
623,623,2028.5411703700654,1983.3419770014805,1917.3391803009672,1792.0815326296122
624,624,2020.5300503123913,1975.849464029674,1910.9776518935073,1787.2944524762318
625,625,2012.6138329076985,1968.4742543428576,1904.7671700381127,1782.6709918716533
626,626,2004.799713348685,1961.2232684171347,1898.714046839637,1778.21684111767
627,627,1997.0800299148252,1954.0885704398786,1892.809739021728,1773.9228348070055
628,628,1989.4768342850616,1947.0919386169282,1887.0754182172202,1769.8095220364207
629,629,1981.9750365985035,1940.2180102273837,1881.4951160054663,1765.860311366355
630,630,1974.589260820466,1933.4811369833837,1876.082579254065,1762.0883260848107
631,631,1967.3192748546849,1926.8808151357205,1870.8367002058972,1758.4918342166964
632,632,1960.1648474565468,1920.4165423801808,1865.7563733664456,1755.0691053338492
633,633,1953.1406051444394,1914.102674761744,1860.8553523885791,1751.8332673631976
634,634,1946.2388906565898,1907.9312851240422,1856.1251085022934,1748.7751649408228
635,635,1939.4669049067966,1901.9093050575207,1851.5719724429048,1745.9005012656598
636,636,1932.8318504839742,1896.0436683912517,1847.2022779227168,1743.2149814981158
637,637,1926.3335034967354,1890.3338830296605,1843.0149334474793,1740.7168845051635
638,638,1919.9716421125281,1884.7794594837003,1839.0088508272477,1738.4044913017267
639,639,1913.753475090122,1879.3873393953122,1835.190373680525,1736.283513487471
640,640,1907.6787852540776,1874.157039003824,1831.5584208803953,1734.3522366278896
641,641,1901.7547863623627,1869.0955060054698,1828.119343393889,1732.6163770311093
642,642,1895.9738382143532,1864.1948346533015,1824.8646393618883,1731.066796767886
643,643,1890.3580169022737,1859.4768360005583,1821.8155243226827,1729.7240738380353
644,644,1884.884831449444,1854.9187545308835,1818.9486478225992,1728.5642187268554
645,645,1879.5763641445337,1850.5424084845924,1816.285233722947,1727.6078146608736
646,646,1874.4324155108254,1846.3473348200243,1813.8242251423223,1726.8531625020514
647,647,1869.4453611183394,1842.3256460178159,1811.5571412421539,1726.2911374883802
648,648,1864.622436736221,1838.4843152255219,1809.4903623529005,1725.927474318325
649,649,1859.9634533736375,1834.822891290824,1807.6228449891785,1725.7604821274035
650,650,1855.483082412237,1831.3557838863792,1805.968406956857,1725.8033295599382
651,651,1851.1662868610038,1828.0676322541842,1804.511019863645,1726.0393472453525
652,652,1847.0203237236544,1824.96512005663,1803.256395303971,1726.4736439476496
653,653,1843.0524551475328,1822.0548740268791,1802.210112141666,1727.1112038284869
654,654,1839.2625188328998,1819.3360968737775,1801.3703256147483,1727.949585531089
655,655,1835.6577847688304,1816.8154240104423,1800.7426240478082,1728.9937788725103
656,656,1832.2232418594588,1814.477210173231,1800.3103154550215,1730.2264914292807
657,657,1828.9735963953462,1812.3355278858312,1800.0864259885045,1731.6601469710072
658,658,1825.9087019645153,1810.3895973630085,1800.0691298265112,1733.292315336287
659,659,1823.0284161590039,1808.6386432098436,1800.2566058572677,1735.1205691065493
660,660,1820.3326005750775,1807.0818944145585,1800.6470376565082,1737.1424835757327
661,661,1817.8211208082587,1805.7185843360926,1801.2386134598185,1739.3556367167018
662,662,1815.5012747941291,1804.5553790373372,1802.0369544806624,1741.7650374950945
663,663,1813.3655077443582,1803.5840922134662,1803.032829823478,1744.3608407797774
664,664,1811.421125531444,1802.8113985688246,1804.2318698452477,1747.1480607031215
665,665,1809.6680096193954,1802.2365487395673,1805.6322810627028,1750.1242855680366
666,666,1808.0986170435945,1801.851369265271,1807.2248461083173,1753.2796778047204
667,667,1806.7202654405678,1801.6625476102163,1809.015208735756,1756.6192589775706
668,668,1805.5402763263887,1801.6767754330365,1811.0090170734074,1760.1480530406932
669,669,1804.5436900254122,1801.8784635064062,1813.1896385276443,1763.8488012434402
670,670,1803.7452641027646,1802.2817401401787,1815.570158189155,1767.7339605391364
671,671,1803.1374748952512,1802.8784527025944,1818.1413803369444,1771.793705091386
672,672,1802.7202308975316,1803.6678809964053,1820.9015417967935,1776.0256396345949
673,673,1802.4934444001515,1804.6493088864768,1823.8488835506998,1780.4273710850418
674,674,1802.4570314814578,1805.822024280868,1826.9816506992754,1784.9965085043332
675,675,1802.6183403538807,1807.192747465873,1830.3055207775406,1789.7380914155274
676,676,1802.9698663137642,1808.7533460441812,1833.8113186732492,1794.6423047209462
677,677,1803.511536797627,1810.50311997902,1837.4973016505833,1799.7067637243924
678,678,1804.2358546924147,1812.4339448918524,1841.3543026267696,1804.9216574052298
679,679,1805.1576117527534,1814.5599854666068,1845.3954435545807,1810.29946179722
680,680,1806.269318521401,1816.8731253566516,1849.6115653069219,1815.830369868237
681,681,1807.563489407773,1819.3652522493774,1853.9935127183637,1821.5045765557018
682,682,1809.040071071859,1822.03568623571,1858.53956293094,1827.3197071050095
683,683,1810.7064424637827,1824.8911798348101,1863.2554253944736,1833.280817061223
684,684,1812.562558168685,1827.931061323643,1868.1393851711248,1839.385535563729
685,685,1814.5935201075545,1831.1398064220546,1873.1748745948119,1845.6166369945515
686,686,1816.8067193450638,1834.5241800844258,1878.367615036597,1851.9791827314482
687,687,1819.2021227504013,1838.083523143905,1883.7159035220595,1858.470807751897
688,688,1821.7797014142936,1841.817180712436,1889.2180411039128,1865.089148991301
689,689,1824.5394307203428,1845.7245022347236,1894.8723328880292,1871.83184535369
690,690,1827.4738620702647,1849.7974131957426,1900.6696597125288,1878.6891093746685
691,691,1830.5829796635455,1854.0352718823376,1906.6083348805191,1885.6585839373593
692,692,1833.8667722295086,1858.4374410969308,1912.6866758445435,1892.7379139395155
693,693,1837.3252331122324,1863.003288223797,1918.903004243267,1899.9247463125055
694,694,1840.9509320072202,1867.7247569468568,1925.24821758938,1907.2093016913054
695,695,1844.7513001004543,1872.6086523696329,1931.7280743594413,1914.5966594864087
696,696,1848.7040600559214,1877.632070983501,1938.3186239318457,1922.0621878040095
697,697,1852.8315096071983,1882.816684239855,1945.0404901285965,1929.625826970337
698,698,1857.1113814429023,1888.1395984160238,1951.8697310507814,1937.2629493502382
699,699,1861.5585551465576,1893.6150665355353,1958.8195509684203,1944.986071220866
700,700,1866.1582021294305,1899.2276332813037,1965.873445203321,1952.7779976393153
701,701,1870.910356695961,1904.9767604680885,1973.0299466449285,1960.6366992011908
702,702,1875.8076337166767,1910.8547079758073,1980.280869874401,1968.5539469223368
703,703,1880.8575111090092,1916.8686529308045,1987.6330670954778,1976.5366773880817
704,704,1886.0600439750115,1923.0183493974614,1995.085966723187,1984.5844010756427
705,705,1891.39300796548,1929.2812717230352,2002.616716699771,1992.6743456624474
706,706,1896.8787544908178,1935.679469729405,2010.2470396579902,2000.8283111839069
707,707,1902.495070570041,1942.1904285431797,2017.954092723326,2009.023529832329
708,708,1908.2420340278993,1948.8139237741573,2025.7373226651237,2017.2595211071612
709,709,1914.1271568316024,1955.5571648336681,2033.6036091882697,2025.5432351083064
710,710,1920.1356717189676,1962.4050815446346,2041.5375515172814,2033.8593391245076
711,711,1926.267673970311,1969.3574658957111,2049.5386101252193,2042.2073593693415
712,712,1932.530693070006,1976.4215436854363,2057.613678353408,2050.594252610888
713,713,1938.9025509578912,1983.5748327566216,2065.7399406222185,2058.9972643954293
714,714,1945.3907888245549,1990.8245697750096,2073.9242991869855,2067.4233558193077
715,715,1951.9955253438072,1998.1705684455335,2082.1662323324276,2075.872061742363
716,716,1958.7020282964716,2005.597791120336,2090.450365959745,2084.328062397155
717,717,1965.510427935682,2013.1060621487368,2098.776186916616,2092.7908967442163
718,718,1972.4208602409444,2020.695211116424,2107.143186217384,2101.2601057205998
719,719,1979.426038512767,2028.3576444256785,2115.5434306052466,2109.7278038335453
720,720,1986.5261100084829,2036.0932019172699,2123.9764191571085,2118.1935357998564
721,721,1993.7137991676993,2043.8943000824527,2132.434226479519,2126.6494197793686
722,722,2000.989264229606,2051.7607886673013,2140.9163592979385,2135.0950040046796
723,723,2008.3526687906867,2059.6925222179298,2149.422327987866,2143.529838355578
724,724,2015.796753353934,2067.6819316176866,2157.944218098919,2151.9460459291545
725,725,2023.3216919207057,2075.7288806674655,2166.4815469229807,2160.343179656608
726,726,2030.9202351739243,2083.8258092578167,2175.0264066550876,2168.7133655152593
727,727,2038.5925670550926,2091.972589935336,2183.578320949513,2177.056159138099
728,728,2046.3388762839086,2100.1690994120877,2192.1368164197697,2185.3711173694337
729,729,2054.137071171289,2108.3929333688698,2200.679137433324,2193.6355131172404
730,730,2062.002206279634,2116.6588331061366,2209.219672754785,2201.8637620558306
731,731,2069.9270554742,2124.9592585864293,2217.7505285814073,2210.0479957224647
732,732,2077.896968472727,2133.2792449754343,2226.256385077976,2218.172918114797
733,733,2085.9195840919524,2141.6261158803068,2234.7442096096756,2226.2455189875513
