,l,ClTT0,ClTT033,ClTT067,ClTT1
372,372,2037.2577583082775,1982.0308553587688,1902.878868746027,1762.690689896936
373,373,2020.9067719958534,1967.0691797033091,1890.268519609083,1751.9966651235293
374,374,2004.9968401727363,1952.5600359825353,1878.1254525563606,1741.7549375668375
375,375,1989.5204297906184,1938.4952449685388,1866.4403739199313,1731.9555247504911
376,376,1974.4848679241418,1924.8814877380735,1855.218850510471,1722.6033037014147
377,377,1959.8974850725285,1911.7254489696254,1844.4664529059582,1713.7031542265702
378,378,1945.7433300976159,1899.0115318768158,1834.1664703768079,1705.237673829002
379,379,1932.0371686516708,1886.7538566315236,1824.3319093008433,1697.2191761164531
380,380,1918.7789130399813,1874.9516902217429,1814.9609230131036,1689.6451206474308
381,381,1905.9610505240682,1863.5968747499999,1806.044240096316,1682.5055412204063
382,382,1893.5909283151718,1852.696112422016,1797.5874493617164,1675.8053308556507
383,383,1881.6684684570332,1842.248680424616,1789.5887147191959,1669.5419566685177
384,384,1870.1861677512586,1832.2464308462002,1782.0387750900968,1663.7054597872807
385,385,1859.1439543761685,1822.6886472906567,1774.9358010135077,1658.2933119661807
386,386,1848.5491877992824,1813.5820447848903,1768.2853945462327,1653.3104154936198
387,387,1838.4018019846608,1804.9259129811821,1762.0857324576205,1648.7542463964744
388,388,1828.6868769470952,1796.704687706363,1756.3201377712335,1644.60742599225
389,389,1819.4117804056398,1788.925092610316,1750.9942214058383,1640.8748625413336
390,390,1810.5764542840132,1781.5864256613077,1746.1061686632154,1637.5540377465866
391,391,1802.1808429626092,1774.6879873929145,1741.6541674675157,1634.6424350047664
392,392,1794.2100364813684,1768.2142241017734,1737.6215515553881,1632.1226826087552
393,393,1786.678840547476,1762.1792978501278,1734.0213704708224,1630.0071237542977
394,394,1779.5723496435517,1756.5676595688312,1730.8369626603424,1628.2783896466628
395,395,1772.8905170444702,1751.378619068945,1728.0665254766807,1626.933969515117
396,396,1766.633298038382,1746.6114882574952,1725.7082583864596,1625.9713538305398
397,397,1760.7932215051944,1742.2581527106347,1723.7529345351256,1625.38060587921
398,398,1755.3776749041858,1738.325356655905,1722.206185720789,1625.1666467442394
399,399,1750.3791908188623,1734.804989511664,1721.0587889250432,1625.3195418425478
400,400,1745.797731963306,1731.6963708879666,1720.3089513050081,1625.8367859214702
401,401,1741.6332610284212,1728.9988449757348,1719.9549670429174,1626.7160815429804
402,402,1737.8783070001093,1726.7044205047487,1719.9880447032363,1627.9485313371888
403,403,1734.532827156725,1724.8125590899886,1720.4069081609932,1629.5328740343393
404,404,1731.5967804885152,1723.3227240968251,1721.2102829876526,1631.4678492159237
405,405,1729.0552710092838,1722.2195239468335,1722.3820397468075,1633.737340605346
406,406,1726.908261181671,1721.5024255371272,1723.9209074031157,1636.3400894697263
407,407,1725.1557152530384,1721.170897570208,1725.825616641454,1639.274837929829
408,408,1723.7901709535997,1721.2169822459605,1728.0874715479356,1642.5329006297538
409,409,1722.7967395565572,1721.6252953155574,1730.6903496525456,1646.0981647662043
410,410,1722.190247700903,1722.41016789792,1733.647843734043,1649.984231878033
411,411,1721.9409539714297,1723.541363053287,1736.9289783816967,1654.1601343907103
412,412,1722.0636891946342,1725.0332160725677,1740.5473502725254,1658.6394758745091
413,413,1722.5510013891092,1726.877779421075,1744.4942731026592,1663.4135759551277
414,414,1723.3954409279074,1729.067107894122,1748.761062730318,1668.4737554344006
415,415,1724.5821323080388,1731.5858303796415,1753.3316089255704,1673.80390801643
416,416,1726.1259160286659,1734.4482917294017,1758.2195172284783,1679.4176421409056
417,417,1728.0044935719982,1737.6316977328074,1763.4012539096286,1685.2914259178247
418,418,1730.2252826938206,1741.1429704002396,1768.8830012400213,1691.4314423707808
419,419,1732.7734191140291,1744.9667496462957,1774.648659160713,1697.8215910794427
420,420,1735.6563267632541,1749.109963529028,1780.7044155083233,1704.4680583775587
421,421,1738.8591478281173,1753.5572582877169,1787.0341760389833,1711.3547473493054
422,422,1742.3744562993884,1758.3007118834685,1793.6292779550236,1718.4729913285182
423,423,1746.209686468543,1763.3472624881217,1800.4959183799397,1725.8289823465907
424,424,1750.349991320718,1768.6815668694865,1807.6180127296666,1733.4066294773233
425,425,1754.787956076562,1774.2957139254154,1814.986908232705,1741.197272331512
426,426,1759.5235983285077,1780.1892248122297,1822.6013840446528,1749.199681147068
427,427,1764.5346547702436,1786.339339666305,1830.4379379559753,1757.3903434737608
428,428,1769.836008122232,1792.7604445216593,1838.5102132958907,1765.7828910556723
429,429,1775.3979753943788,1799.4223595646656,1846.78728717352,1774.346388052758
430,430,1781.2205914948079,1806.3246227348438,1855.2679540652998,1783.0796146107116
431,431,1787.303895924961,1813.4667764119768,1863.9510124889184,1791.981353519606
432,432,1793.6330761641118,1820.8335107926325,1872.8204083669002,1801.0355335646184
433,433,1800.2156094936765,1828.4318057065025,1881.8823768302684,1810.2483713194458
434,434,1807.0292646058112,1836.2389322170486,1891.1134438068132,1819.5963727270869
435,435,1814.081528452384,1844.2618794625498,1900.5198528500814,1829.085759924251
436,436,1821.3650361764771,1852.492784579741,1910.0929950513002,1838.707901151718
437,437,1828.8724278314812,1860.9237894150835,1919.8242657393084,1848.4541674558152
438,438,1836.5963483848902,1869.5470405208164,1929.705064465653,1858.3159326782575
439,439,1844.536876057321,1878.3621174863026,1939.7342233254005,1868.2920017849328
440,440,1852.6792372453585,1887.3537478532958,1949.8957218622857,1878.3663257823048
441,441,1861.016091530702,1896.5140921176016,1960.180972060713,1888.530286723938
442,442,1869.5326749229546,1905.827886964499,1970.5739615719613,1898.7678409544963
443,443,1878.2290848387559,1915.294730240617,1981.0735386773251,1909.0778040938912
444,444,1887.090566614573,1924.8993674596006,1991.6636987855104,1919.4441375588567
445,445,1896.1097984570615,1934.6339767454872,2002.3358693682285,1929.8582335257918
446,446,1905.279462978783,1944.4907403615775,2013.0814814817732,1940.3114864825627
447,447,1914.592247071139,1954.4618445766798,2023.8919696264538,1950.7952931210157
448,448,1924.055698465499,1964.554336219712,2034.7736282948708,1961.3159089210267
449,449,1933.655083831078,1974.7529807712071,2045.7104700575858,1971.8573062744947
450,450,1943.3831020144432,1985.0499755966346,2056.6939387910757,1982.4108877539798
451,451,1953.239884436875,1995.4450648873726,2067.723223993343,1992.9759260053786
452,452,1963.2255682698567,2005.9384564792697,2078.7987757366272,2003.5534553480973
453,453,1973.318009491493,2016.5081912545095,2089.8990759266985,2014.1226664782428
454,454,1983.5173522257783,2027.1545979257776,2101.0248937039455,2024.6850363835492
455,455,1993.8088867923711,2037.863151080771,2112.162143484749,2035.2271864340748
456,456,2004.1853345543345,2048.6267560248475,2123.3041698014063,2045.743167272473
457,457,2014.6394193620392,2059.4383202200515,2134.4443187388156,2056.2270303017895
458,458,2025.1564389954817,2070.2833247227254,2145.568509370112,2066.6653991727408
459,459,2035.7216933067166,2081.1472523214493,2156.6626618929818,2077.0448979719226
460,460,2046.3501974138894,2092.045300726759,2167.742410818079,2087.381864462155
461,461,2057.0123979937944,2102.9480988595865,2178.778821256479,2097.648066421613
462,462,2067.730741633383,2113.87827519884,2189.794957266553,2107.8672700419156
463,463,2078.475677728834,2124.806460676734,2200.7618847488575,2118.0112428735215
464,464,2089.269655197014,2135.7552853866905,2211.7026681538464,2128.1037505830072
465,465,2100.0831253863344,2146.695381490827,2222.588373389389,2138.116559909016
466,466,2110.9311104517133,2157.6419515917178,2233.4346361927714,2148.066007081335
467,467,2121.798919681998,2168.5804850568043,2244.227378455533,2157.93871419128
468,468,2132.671862739912,2179.496471255497,2254.952521461161,2167.7213024732378
469,469,2143.550106211217,2190.3902561056584,2265.610842432322,2177.4152488938894
470,470,2154.418960062716,2201.2473285290976,2276.1882609872455,2187.0071726485958
471,471,2165.2637342126004,2212.0531770195744,2286.6706957087295,2196.483691768308
472,472,2176.084595112076,2222.8081462222335,2297.0589207247026,2205.846279735834
473,473,2186.8668522370695,2233.497723423284,2307.3388521991205,2215.081552010165
474,474,2197.6106713937306,2244.122251853618,2317.5112616368992,2224.1909793625255
475,475,2208.308789584079,2254.674645552735,2327.5694907492402,2233.168602770451
476,476,2218.9613716347912,2265.155245995948,2337.5143080823123,2242.0158900728716
477,477,2229.5537250865254,2275.54953698227,2347.3316239067044,2250.7194508836046
478,478,2240.093441896808,2285.8652863360144,2357.0296319206536,2259.2881783163207
479,479,2250.5806850019226,2296.1028324675353,2366.6090958125064,2267.7235355664693
480,480,2260.993331590137,2306.2402276454472,2376.048492534736,2276.004699202589
481,481,2271.3463998877596,2316.292664781816,2385.3634390910147,2284.1479859685774
482,482,2281.610337300168,2326.230765572463,2394.5249806785077,2292.125140939204
483,483,2291.7927322673886,2336.062292351964,2403.541302544954,2299.945049388572
484,484,2301.8788874732104,2345.7727213023195,2412.3983031995444,2307.5943100106815
485,485,2311.854104914503,2355.3475275219794,2421.0818794842835,2315.0595199989325
486,486,2321.7259709770965,2364.79447010157,2429.6002116521954,2322.3495601311242
487,487,2331.479786365027,2374.099022053139,2437.9391932992116,2329.451024706962
488,488,2341.108279536891,2383.2540837466618,2446.092144803502,2336.3579349920315
489,489,2350.619035095047,2392.2674112995437,2454.0672417179985,2343.0791676142003
490,490,2359.99735207583,2401.1244748673057,2461.8503730643197,2349.6013128608656
491,491,2369.2433857437186,2409.8256004383716,2469.4422831310426,2355.925816480211
492,492,2378.357290934098,2418.3711131776336,2476.8437148210096,2362.054123031376
493,493,2387.339222095796,2426.7613374699563,2484.055409698859,2367.987675934958
494,494,2396.1819049815495,2434.9891686117912,2491.0706796869777,2373.7204891722445
495,495,2404.878065036094,2443.0475012006027,2497.8828354595867,2379.2465756831266
496,496,2413.4278557803423,2450.9366575205704,2504.492614833466,2384.567375761385
497,497,2421.8165737896643,2458.6421025225923,2510.885897753344,2389.6694720455985
498,498,2430.0443721180513,2466.1641572503772,2517.06341972378,2394.554302957682
499,499,2438.1039752637876,2473.49571380825,2523.018486783174,2399.215877684884
500,500,2445.9881075285284,2480.6296637225837,2528.744403871842,2403.6482045573434
501,501,2453.68949437276,2487.5589788150223,2534.2346687318463,2407.8454887896933
502,502,2461.2082948224247,2494.2843821574675,2539.490981928067,2411.810154006992
503,503,2468.5372406852657,2500.7992487459037,2544.5078084715838,2415.5373923910474
504,504,2475.676491867948,2507.1043813056262,2549.2870406139627,2419.02982366097
505,505,2482.633636337062,2513.2080102557725,2553.837997820876,2422.297495065821
506,506,2489.393976668182,2519.0960802621657,2558.1477133345666,2425.328167968287
507,507,2495.965100086241,2524.776820281727,2562.225504228418,2428.131887922722
508,508,2502.3397366418335,2530.243601743092,2566.065829598263,2430.7038428922097
509,509,2508.510615827909,2535.4897951678654,2569.6631471949036,2433.0392199091
510,510,2514.492751535418,2540.5310551311154,2573.0341983963935,2435.1554900776173
511,511,2520.26401514507,2545.345893358246,2576.158581317275,2437.032981715643
512,512,2525.839418912728,2549.949962115778,2579.053034212259,2438.689163793146
513,513,2531.2042606895334,2554.329198937146,2581.70458021547,2440.111790708291
514,514,2536.3586938857316,2558.484396592468,2584.1150973242006,2441.3034723100905
515,515,2541.3028706229857,2562.416346247085,2586.286461571964,2442.26681711225
516,516,2546.0369415783075,2566.125837312,2588.220546893956,2443.0044322012313
517,517,2550.5536274695796,2569.6062289361735,2589.911796634881,2443.511494788293
518,518,2554.8456472341945,2572.8508781922233,2591.3546517506607,2443.7831804568978
519,519,2558.9205745514205,2575.867996606124,2592.558407354608,2443.829519755871
520,520,2562.76369590742,2578.6435082298162,2593.510070806958,2443.638256337024
521,521,2566.3825805083784,2581.185619562206,2594.2189316532076,2443.2194169424724
522,522,2569.769938337277,2583.487677614059,2594.679419706745,2442.5681695369385
523,523,2572.918476659853,2585.543026422341,2594.8859615813026,2441.6796798903197
524,524,2575.8431848793393,2587.3672919135847,2594.8552655727703,2440.571396509865
525,525,2578.5293358883414,2588.946383264636,2594.5743230387097,2439.2310520700244
526,526,2580.9919126752097,2590.295919518128,2594.059835032874,2437.6760900970803
527,527,2583.2236096785387,2591.409230946308,2593.3062136883386,2435.9016664018854
528,528,2585.224545997397,2592.2870722708103,2592.3152954567963,2433.910362368048
529,529,2586.9948368543887,2592.9301941354706,2591.0889126010807,2431.7047564923896
530,530,2588.5420217643723,2593.34677128499,2589.6363213936997,2429.2948526302025
531,531,2589.8513509581235,2593.5226889987334,2587.944488570625,2426.668366494352
532,532,2590.937783665943,2593.473541384647,2586.03008964529,2423.842724012943
533,533,2591.79398950591,2593.1926327779825,2583.887510327458,2420.8130627899986
534,534,2592.412633383672,2592.6732626517223,2581.51113145381,2417.574517075812
535,535,2592.80866040211,2591.9310105370046,2578.917613928536,2414.144502745065
536,536,2592.967297279123,2590.9517374518136,2576.093900172152,2410.5107187807553
537,537,2592.903479030486,2589.751012594851,2573.0566408354375,2406.6905740206753
538,538,2592.609850410871,2588.3221147976838,2569.8001962715507,2402.679188659367
539,539,2592.093907570304,2586.6731741924127,2566.3337782235553,2398.4865359626397
540,540,2591.3408562209925,2584.790030389803,2562.644308022258,2394.1003004894696
541,541,2590.3730383705947,2582.6956592239258,2558.7558433503896,2389.5453048772088
542,542,2589.1830771146924,2580.3833175560553,2554.662723065859,2384.816654682774
543,543,2587.763589996101,2577.846256645461,2550.359280591686,2379.909451787366
544,544,2586.129474027569,2575.1000071836193,2545.862128969128,2374.8410794612228
545,545,2584.2807639260714,2572.1452375400518,2541.173019122191,2369.6140606365666
546,546,2582.2100604620578,2568.975182123124,2536.2862682368477,2364.2234862921014
547,547,2579.9248155224045,2565.5979264545695,2531.2110448537055,2358.679300547822
548,548,2577.425047084765,2562.0141221553986,2525.9490838717843,2352.984015667856
549,549,2574.7107676053793,2558.2244153452584,2520.5021149654613,2347.1401404734615
550,550,2571.781984068611,2554.2294467035,2514.871862662826,2341.1501804145187
551,551,2568.6535540211516,2550.0446653103104,2509.074762451512,2335.0312100614346
552,552,2565.310613360533,2545.655629832982,2503.09696872475,2328.7694502261024
553,553,2561.768005400428,2541.07756421635,2496.954203745126,2322.3805477234687
554,554,2558.0331399374895,2536.318258965595,2490.654756695804,2315.872718009672
555,555,2554.0985650003604,2531.370642906574,2484.1920554566777,2309.239316938656
556,556,2549.9642520071643,2526.2350683545887,2477.5669517886868,2302.481125924862
557,557,2545.652452579301,2520.9341679393865,2470.8025781740844,2295.621208760032
558,558,2541.1482718583343,2515.4534279331965,2463.8849211594775,2288.6454849310853
559,559,2536.4590954314713,2509.8006151872855,2456.8222483071318,2281.562156544802
560,560,2531.584876057638,2503.976063869042,2449.6153949465574,2274.3719950515137
561,561,2526.5404188478783,2497.9949606533055,2442.2800493801146,2267.0906264217556
562,562,2521.3108112950604,2491.842774762944,2434.8021829376394,2259.7039611710948
563,563,2515.910850207648,2485.5346849134,2427.1974769348412,2252.227621288094
564,564,2510.347900089773,2479.0784377034825,2419.474181077751,2244.669798607895
565,565,2504.6070365706673,2472.459491055431,2411.6182569162647,2237.0163982346817
566,566,2498.703044984008,2465.6930128048216,2403.645376447365,2229.2830371137975
567,567,2492.6432787410386,2458.7867390841698,2395.5637805118968,2221.477902397582
568,568,2486.420231100618,2451.733546103396,2387.3668505880605,2213.5943232082896
569,569,2480.041248685669,2444.5411636766007,2379.0628223311023,2205.640484147732
570,570,2473.5062465422693,2437.2098902914286,2370.6525006554784,2197.6171403500866
571,571,2466.8225649437513,2429.747449923352,2362.144116561845,2189.5324742803846
572,572,2459.9975411371943,2422.1615637922873,2353.54589890629,2181.394667476213
573,573,2453.031081082548,2414.4525221117688,2344.858646162049,2173.2044722830187
574,574,2445.923087884455,2406.620612530751,2336.0831548737774,2164.962640283173
575,575,2438.6957469163995,2398.68840526767,2327.242504804023,2156.6922074185554
576,576,2431.334099083676,2390.641326383264,2318.322632218394,2148.3790672531945
577,577,2423.8603243822326,2382.5019413491905,2309.346613466476,2140.0462545331184
578,578,2416.2668867940542,2374.26309995312,2300.307809899174,2131.6870900840872
579,579,2408.561104427551,2365.932506448776,2291.214438030944,2123.3097509557306
580,580,2400.7502928473127,2357.5178628952604,2282.07471289126,2114.922413756414
581,581,2392.8417650958622,2349.0268691883193,2272.8968480679673,2106.533254681486
582,582,2384.8354033569335,2340.459794733059,2263.6816273920163,2098.1430211843654
583,583,2376.731087311328,2331.8169068091725,2254.4298333146407,2089.752460341481
584,584,2368.543550835531,2323.1133272788466,2245.1571036271407,2081.3771755611665
585,585,2360.2726685918124,2314.349319186079,2235.8642180719776,2073.017913185131
586,586,2351.9183127133547,2305.5251434509487,2226.551955048722,2064.6754191859545
587,587,2343.4877811333004,2296.648487207711,2217.228519963707,2056.357867509351
588,588,2334.995797558373,2287.734463787389,2207.9095452240463,2048.0808600617297
589,589,2326.4273696868204,2278.768470944588,2198.5809484757096,2039.8302849426352
590,590,2317.804644326199,2269.773045984052,2189.265787741183,2031.6291715774132
591,591,2309.1274805540756,2260.7484389300353,2179.9648345997352,2023.4782638930035
592,592,2300.3957347294854,2251.694897546325,2170.6788592181247,2015.3783053445127
593,593,2291.616688802796,2242.6200956545385,2161.41605867934,2007.337467239998
594,594,2282.790193574596,2233.5242764013315,2152.177200259983,1999.3564920139004
595,595,2273.9309537065374,2224.422537277424,2142.977906459177,1991.4509782518294
596,596,2265.038814282029,2215.315116686328,2133.8189415768684,1983.6216672643845
597,597,2256.1136174709345,2206.2022506169405,2124.7010683956346,1975.8692997639673
598,598,2247.1626308474215,2197.0916009691186,2115.6324765151153,1968.2020441935001
599,599,2238.193119011581,2187.990827182861,2106.6213539896457,1960.6280683574662
600,600,2229.204915216159,2178.900157872414,2097.66845897039,1953.1481110564107
601,601,2220.2127048558523,2169.8345599575,2088.7890947444416,1945.7773248973886
602,602,2211.201450722333,2160.7788208295196,2079.9676096090257,1938.499379498572
603,603,2202.200681136828,2151.76217958672,2071.2326104123504,1931.3420716777316
604,604,2193.1953512965633,2142.769302752464,2062.5681323776353,1924.28862748266
605,605,2184.1926984407896,2133.807139447579,2053.9804942809606,1917.3445573538397
606,606,2175.2073851732816,2124.8900647189503,2045.4834417847774,1910.52279944087
607,607,2166.231786094053,2116.0101661770545,2037.0684340797725,1903.814006225249
608,608,2157.2805579436695,2107.181814145854,2028.7492140384488,1897.231114652787
609,609,2148.36092625551,2098.411948320341,2020.5320948757355,1890.7796327708847
610,610,2139.4578287192066,2089.6852211349965,2012.4011035198353,1884.4427830738314
611,611,2130.6007704076947,2081.030852995551,2004.3848358457094,1878.248357708482
612,612,2121.7746836599517,2072.433492166139,1996.4673165632614,1872.1795783323464
613,613,2112.986783329942,2063.900070022343,1988.6548544707084,1866.241951334574
614,614,2104.2591385439287,2055.452372812285,1980.9686142152873,1860.455839561987
615,615,2095.5692460167484,2047.0676149763538,1973.3851896118729,1854.797035600765
616,616,2086.946598733825,2038.775007832322,1965.9331723262644,1849.2933304205771
617,617,2078.3835458870776,2030.5666195140298,1958.6040118113003,1843.9353732693812
618,618,2069.8872914753597,2022.4493735742353,1951.404013906412,1838.728670229568
619,619,2061.457609411697,2014.422764093913,1944.3320559428864,1833.671299277821
620,620,2053.1017003905527,2006.4937125512117,1937.394443608062,1828.7687671020008
621,621,2044.8341920627656,1998.6765679977207,1930.6049111161053,1824.0340092228325
622,622,2036.6474258170097,1990.963393840886,1923.9549079842154,1819.457676719367
623,623,2028.5411703700654,1983.3536814348593,1917.443312616554,1815.0378497606523
624,624,2020.5300503123913,1975.8617786262726,1911.083860842393,1810.7874660902653
625,625,2012.6138329076985,1968.487176553634,1904.875432707204,1806.7046077625785
626,626,2004.799713348685,1961.2367949025036,1898.8243377188433,1802.7947863331012
627,627,1997.0800299148252,1954.102697062337,1892.9220299947544,1799.0486579489739
628,628,1989.4768342850616,1947.1066604378584,1887.1896785630522,1795.486593592679
629,629,1981.9750365985035,1940.2333215080496,1881.6113124106014,1792.0918240722592
630,630,1974.589260820466,1933.4970311901084,1876.200675835464,1788.8772953156058
631,631,1967.3192748546849,1926.8972849491984,1870.9566585445514,1785.8410984098516
632,632,1960.1648474565468,1920.4335797088431,1865.8781525513652,1782.9813264409338
633,633,1953.1406051444394,1914.12027075907,1860.9789090709462,1780.310931330643
634,634,1946.2388906565898,1907.9494302096725,1856.2503969594288,1777.8205822187388
635,635,1939.4669049067966,1901.9279889420034,1851.6989446516418,1775.5158073437563
636,636,1932.8318504839742,1896.0628801042249,1847.3308836416898,1773.4021374676176
637,637,1926.3335034967354,1890.353610951246,1843.1451203077902,1771.4776776454878
638,638,1919.9716421125281,1884.7996913788622,1839.140564430892,1769.7405356905665
639,639,1913.753475090122,1879.4080624509138,1835.3235577059202,1768.19625063282
640,640,1907.6787852540776,1874.1782398680873,1831.6930171942947,1766.8429361204337
641,641,1901.7547863623627,1869.1171708295408,1828.2552921689353,1765.68613721533
642,642,1895.9738382143532,1864.216949134598,1825.0018791990015,1764.7165454301355
643,643,1890.3580169022737,1859.4993854275679,1821.9539923774676,1763.9545689097847
644,644,1884.884831449444,1854.9417238290712,1819.0882799349256,1763.3760490012587
645,645,1879.5763641445337,1850.5657822630722,1816.4259645488378,1763.0014005207556
646,646,1874.4324155108254,1846.371097418644,1813.9659882872756,1762.8287566574038
647,647,1869.4453611183394,1842.3497815543074,1811.6998693950252,1762.8488257214306
648,648,1864.622436736221,1838.5088076423622,1809.6339874194737,1763.0671762342595
649,649,1859.9634533736375,1834.8477244014703,1807.7672982245658,1763.4819519088235
650,650,1855.483082412237,1831.3809414205393,1806.1136190958869,1764.1061567231702
651,651,1851.1662868610038,1828.0930979034754,1804.6569212300012,1764.9229582553144
652,652,1847.0203237236544,1824.990877523671,1803.4029158604837,1765.937306406562
653,653,1843.0524551475328,1822.0809070674545,1802.357181591469,1767.1540280854636
654,654,1839.2625188328998,1819.3623893351446,1801.5178735157854,1768.5705254280572
655,655,1835.6577847688304,1816.8419598672126,1800.8905799216086,1770.1916324834299
656,656,1832.2232418594588,1814.5039735605735,1800.4586088891413,1771.9999017912135
657,657,1828.9735963953462,1812.3625031298018,1800.2349867320934,1774.007602805684
658,658,1825.9087019645153,1810.416769007808,1800.2178878785146,1776.212151760935
659,659,1823.0284161590039,1808.6659960418383,1800.4054915468455,1778.6109683328677
660,660,1820.3326005750775,1807.1094134829498,1800.795981715321,1781.201475596025
661,661,1817.8211208082587,1805.7462549701108,1801.3875470859039,1783.981099976317
662,662,1815.5012747941291,1804.5831868598952,1802.1858093936844,1786.9546995504538
663,663,1813.3655077443582,1803.6120231512323,1803.181538311221,1790.112278941412
664,664,1811.421125531444,1802.839438858683,1804.3803648012952,1793.4587026632776
665,665,1809.6680096193954,1802.2646849315001,1805.7804960153094,1796.9914100125534
666,666,1808.0986170435945,1801.879588221695,1807.3727152405659,1800.7004150090206
667,667,1806.7202654405678,1801.6908365018503,1809.1626668971512,1804.5905913867439
668,668,1805.5402763263887,1801.7051217314015,1811.1559997831412,1808.666815833788
669,669,1804.5436900254122,1801.9068549730878,1813.3360819698264,1812.9116828822043
670,670,1803.7452641027646,1802.3101648130078,1815.7159992003708,1817.3375033015814
671,671,1803.1374748952512,1802.9068988789209,1818.2865563865632,1821.934305590662
672,672,1802.7202308975316,1803.6963372136768,1821.045990960507,1826.6995493237785
673,673,1802.4934444001515,1804.6777639003358,1823.9925444778241,1831.63069674854
674,674,1802.4570314814578,1805.8504670410177,1827.124462574403,1836.7252127367074
675,675,1802.6183403538807,1807.2211670899708,1830.4474232771618,1841.9879930886234
676,676,1802.9698663137642,1808.7817317900328,1833.9522519180116,1847.409079440291
677,677,1803.511536797627,1810.5314612153663,1837.6372061538823,1852.9859442758877
678,678,1804.2358546924147,1812.4622310680418,1841.4931192403928,1858.7086341932247
679,679,1805.1576117527534,1814.5882060814647,1845.5331134121511,1864.5894832750814
680,680,1806.269318521401,1816.9012699268524,1849.7480297658904,1870.6185429625828
681,681,1807.563489407773,1819.3933102776375,1854.12871330132,1876.7858670854619
682,682,1809.040071071859,1822.063647179111,1858.6734412670046,1883.0889401965005
683,683,1810.7064424637827,1824.9190330735676,1863.3879231615308,1889.532677560414
684,684,1812.562558168685,1827.9587961306222,1868.2704440396442,1896.1145684468534
685,685,1814.5935201075545,1831.1674119333366,1873.3044361739926,1902.8172477781998
686,686,1816.8067193450638,1834.5516452712063,1878.4956208235371,1909.6456378832336
687,687,1819.2021227504013,1838.1108367860095,1883.8422948546342,1916.5972351027337
688,688,1821.7797014142936,1841.8443313737068,1889.3427591180023,1923.6695381502773
689,689,1824.5394307203428,1845.751478240527,1894.9953184797012,1930.8600481264393
690,690,1827.4738620702647,1849.824202612825,1900.7908535057327,1938.1588401860838
691,691,1830.5829796635455,1854.0618625012335,1906.7276772008092,1945.5634202593728
692,692,1833.8667722295086,1858.4638204171083,1912.8041066992796,1953.0712967246088
693,693,1837.3252331122324,1863.02944344171,1919.0184633087013,1960.6799804334794
694,694,1840.9509320072202,1867.7506749470315,1925.3616442049686,1968.3795563877545
695,695,1844.7513001004543,1872.6343197189055,1931.8394075296617,1976.1749688182135
696,696,1848.7040600559214,1877.657473928498,1938.4278023357338,1984.041451112059
697,697,1852.8315096071983,1882.8418087077657,1945.147452137154,1991.998809344558
698,698,1857.1113814429023,1888.1644300187068,1951.9744147523384,2000.0222821048992
699,699,1861.5585551465576,1893.63959057696,1958.9218942019697,2008.1242523769881
700,700,1866.1582021294305,1899.251834768305,1965.973385599769,2016.2873924139044
701,701,1870.910356695961,1905.0006241209921,1973.1274216809925,2024.5095589501716
702,702,1875.8076337166767,1910.8782182320545,1980.3758169486384,2032.7824834312084
703,703,1880.8575111090092,1916.8917939618605,1987.7254235971805,2041.11308182598
704,704,1886.0600439750115,1923.0411051320834,1995.1756701035063,2049.5008445066114
705,705,1891.39300796548,1929.3036258733619,2002.7037045495504,2057.9229795603273
706,706,1896.8787544908178,1935.7014058196924,2010.3312497918814,2066.401267949881
707,707,1902.495070570041,1942.2119299409903,2018.03546326972,2074.9129233140566
708,708,1908.2420340278993,1948.8349737237986,2025.8157921613758,2083.457447118353
709,709,1914.1271568316024,1955.5777464916462,2033.6791166806536,2092.0417719475086
710,710,1920.1356717189676,1962.425178016882,2041.610036665074,2100.650548091793
711,711,1926.267673970311,1969.377060276332,2049.6080133082755,2109.2832852795464
712,712,1932.530693070006,1976.440619096702,2057.679940782566,2117.946924301978
713,713,1938.9025509578912,1983.593372389937,2065.8030044518414,2126.61869523054
714,714,1945.3907888245549,1990.8425569325655,2073.984107628937,2135.305544180966
715,715,1951.9955253438072,1998.1879865823623,2082.222729770766,2144.0069915173917
716,716,1958.7020282964716,2005.6146238864692,2090.503498065404,2152.707703450734
717,717,1965.510427935682,2013.122293431182,2098.8259007613538,2161.4072053815858
718,718,1972.4208602409444,2020.7108250806696,2107.1894303862728,2170.105025134909
719,719,1979.426038512767,2028.372625556439,2115.5861553070054,2178.793264538358
720,720,1986.5261100084829,2036.1075350581998,2124.015576331569,2187.471456044873
721,721,1993.7137991676993,2043.907970474556,2132.4697699015687,2196.1317059479593
722,722,2000.989264229606,2051.7737819857794,2140.9482446772836,2204.773550991883
723,723,2008.3526687906867,2059.7048246072277,2149.450513064009,2213.3965299252795
724,724,2015.796753353934,2067.693529724501,2157.968662730768,2221.9927550492366
725,725,2023.3216919207057,2075.7397616715084,2166.5022131725577,2230.561768810936
726,726,2030.9202351739243,2083.835960900137,2175.0432588648428,2239.0956869914667
727,727,2038.5925670550926,2091.9820005440206,2183.5913258127975,2247.5940552902225
728,728,2046.3388762839086,2100.177757925194,2192.1459430440827,2256.056420854561
729,729,2054.137071171289,2108.4008293544543,2200.6843573959877,2264.4600471054223
730,730,2062.002206279634,2116.6659567792694,2209.2209601507693,2272.8193404126496
731,731,2069.9270554742,2124.965600823108,2217.7478600630843,2281.1264231637383
732,732,2077.896968472727,2133.284797323342,2226.2497398866362,2289.365990333035
