46 46 3.902625454631134 0.0004890053235606801 3.363210223134547e-05
47 47 3.794353966508469 0.000477193784828479 3.1385628092651455e-05
48 48 3.692013777407126 0.00046595338888695835 2.9334510269677753e-05
49 49 3.5951288022758687 0.0004552431814404724 2.7458124589157015e-05
50 50 3.5034344625238054 0.0004450261620949858 2.5738377296179054e-05
51 51 3.4166907487801566 0.0004352687948842462 2.415935967201295e-05
52 52 3.334416264492823 0.000425939959034638 2.270704204752434e-05
53 53 3.256139169341634 0.00041701147636727387 2.13690253005223e-05
54 54 3.181548205026825 0.0004084573713175481 2.0134329025933754e-05
55 55 3.1103913136668093 0.0004002537670970802 1.8993205482625106e-05
56 56 3.0426668358046536 0.000392378546564033 1.79369800696104e-05
57 57 2.978341278109961 0.0003848117860361921 1.695792403374458e-05
58 58 2.917109770163611 0.00037753464924396253 1.604912962417809e-05
59 59 2.858617457964654 0.0003705298096487363 1.5204415429847217e-05
60 60 2.8026606483400465 0.0003637813931333906 1.4418238357101419e-05
61 61 2.7490989422199275 0.0003572745288049444 1.3685618476927206e-05
62 62 2.6977997616142813 0.0003509955920369895 1.3002072208594337e-05
63 63 2.648659687149283 0.0003449319259792386 1.2363558029737199e-05
64 64 2.6015590537984 0.000339071473151509 1.176642710417596e-05
65 65 2.5564192916374178 0.0003334034857578331 1.1207376536452955e-05
66 66 2.5131822814932336 0.00032791765744024384 1.0683413933235325e-05
67 67 2.471712644395777 0.00032260429968174333 1.0191825131864298e-05
68 68 2.4318616874563683 0.0003174546261456469 9.730141859344045e-06
69 69 2.3934836451309547 0.00031246023201144844 9.296118495700626e-06
70 70 2.3564640377721973 0.0003076135347463236 8.887707527214227e-06
71 71 2.320707396706206 0.0003029069985729771 8.503041171559927e-06
72 72 2.28628789738935 0.0002983338550698888 8.140411584243946e-06
73 73 2.253269474824137 0.000293887950070477 7.798256367505325e-06
74 74 2.2215886046285314 0.00028956292276634585 7.475144150668165e-06
75 75 2.1911772981674176 0.00028535336763181243 7.1697611358761375e-06
76 76 2.1619218878899797 0.0002812539906987459 6.880901360395519e-06
77 77 2.133631790493882 0.00027725981267504246 6.6074555819704325e-06
78 78 2.1062450499088325 0.00027336601811170423 6.348402835801453e-06
79 79 2.079763141547058 0.0002695683492652976 6.102802322977613e-06
80 80 2.054164102652359 0.0002658624715513424 5.869785864698993e-06
81 81 2.0294291245660068 0.00026224472708303827 5.648551874453909e-06
82 82 2.0055294431426964 0.000258711101427975 5.43835907179279e-06
83 83 1.9824065960627066 0.00025525835663540904 5.238521890537035e-06
84 84 1.9600258217950397 0.0002518831136691503 5.048405334930959e-06
85 85 1.9383479247043978 0.0002485820998886192 4.867419821592981e-06
86 86 1.9173395490656389 0.00024535254342008763 4.695019515311506e-06
87 87 1.8969461040429108 0.00024219163673195226 4.530696293041542e-06
88 88 1.8771261139599704 0.0002390964782392595 4.3739784103662395e-06
89 89 1.857864172922658 0.00023606493079234258 4.224426615879097e-06
90 90 1.839139688039151 0.0002330942521333578 4.081631838223347e-06
91 91 1.8209383709452447 0.00023018244946044334 3.945213346130463e-06
92 92 1.8032399353445683 0.00022732725915838262 3.814814970441508e-06
93 93 1.7860355334789386 0.0002245266165788057 3.690105369272127e-06
94 94 1.7693007095510334 0.0002217786593831959 3.5707740534675588e-06
95 95 1.7530277526021036 0.0002190814066744299 3.456531093025762e-06
96 96 1.737193950771008 0.00021643325620046544 3.3471052862866355e-06
97 97 1.7217827791724274 0.0002138324092533452 3.2422425785207657e-06
98 98 1.7067833230329506 0.0002112773445371746 3.141704705331636e-06
99 99 1.692166178737049 0.0002087665672628331 3.0452687660170722e-06
100 100 1.677926897672642 0.00020629853155455056 2.952725147329767e-06
101 101 1.6640473535603921 0.00020387206709980162 2.8638772191143785e-06
102 102 1.650514850310312 0.00020148547529303358 2.778540104202209e-06
103 103 1.6373085634144815 0.00019913777342280928 2.6965400982734484e-06
104 104 1.6244174349817246 0.00019682775842847996 2.6177137389237517e-06
105 105 1.61182671025693 0.00019455425746936855 2.541907262207465e-06
106 106 1.599522418662823 0.00019231605264577047 2.4689755756198134e-06
107 107 1.5874913275714482 0.00019011225160506614 2.3987820271943317e-06
108 108 1.5757169342935864 0.00018794181543587755 2.3311979036926526e-06
109 109 1.5641953569807303 0.0001858036875390723 2.266101574181398e-06
110 110 1.5529112897465143 0.00018369713770534666 2.203378200559499e-06
111 111 1.5418539618054843 0.00018162106833164677 2.1429193590296863e-06
112 112 1.531016510595503 0.0001795747126853971 2.0846225552358158e-06
113 113 1.520388655337476 0.0001775573605854693 2.028390833710707e-06
114 114 1.5099606455615329 0.00017556815910633195 1.9741325758746098e-06
115 115 1.4997232308731074 0.00017360635184482094 1.9217607929773685e-06
116 116 1.4896710715106862 0.0001716710903717935 1.871193313063082e-06
117 117 1.4797956588241998 0.0001697621102155794 1.8223521176467274e-06
118 118 1.4700855889178222 0.00016787838279504666 1.775163446002639e-06
119 119 1.460536620874138 0.0001660193152972543 1.7295570083544628e-06
120 120 1.451141456686094 0.00016418439152319367 1.6854664369818302e-06
121 121 1.4418931587603754 0.00016237300321024975 1.642828498752755e-06
122 122 1.43278201933724 0.000160584580474628 1.601583125815002e-06
123 123 1.4238049727316462 0.00015881861640267833 1.5616733839524296e-06
124 124 1.4149560420186325 0.00015707453382948563 1.5230449866787616e-06
125 125 1.406226573036084 0.00015535187558993833 1.4856464066592997e-06
126 126 1.3976142018651219 0.00015365019460672886 1.4494285347792644e-06
127 127 1.3891108882865622 0.00015196896738385699 1.4143447222118734e-06
128 128 1.3807118374652503 0.00015030773163281796 1.3803503805793618e-06
