   40    4.560669e-06   0    3.536542e-04   0    6.562797e-08   0
   41    4.409902e-06   0    3.430224e-04   0    6.049738e-08   0
   42    4.268109e-06   0    3.330156e-04   0    5.587961e-08   0
   43    4.134877e-06   0    3.235815e-04   0    5.171315e-08   0
   44    4.009494e-06   0    3.146753e-04   0    4.794520e-08   0
   45    3.891929e-06   0    3.062539e-04   0    4.452981e-08   0
   46    3.781533e-06   0    2.982833e-04   0    4.142757e-08   0
   47    3.677164e-06   0    2.907256e-04   0    3.860393e-08   0
   48    3.578634e-06   0    2.835522e-04   0    3.602871e-08   0
   49    3.485241e-06   0    2.767361e-04   0    3.367594e-08   0
   50    3.397106e-06   0    2.702522e-04   0    3.152216e-08   0
   51    3.313833e-06   0    2.640753e-04   0    2.954727e-08   0
   52    3.235291e-06   1    2.581839e-04   1    2.773331e-08   1
   53    3.160031e-06   1    2.525619e-04   1    2.606447e-08   1
   54    3.088067e-06   1    2.471895e-04   1    2.452656e-08   1
   55    3.019394e-06   1    2.420523e-04   1    2.310723e-08   1
   56    2.954394e-06   1    2.371323e-04   1    2.179537e-08   1
   57    2.892619e-06   1    2.324189e-04   1    2.058106e-08   1
   58    2.833857e-06   1    2.278976e-04   1    1.945546e-08   1
   59    2.777556e-06   1    2.235576e-04   1    1.841080e-08   1
   60    2.723741e-06   1    2.193882e-04   1    1.743983e-08   1
   61    2.672594e-06   1    2.153804e-04   1    1.653614e-08   1
   62    2.623139e-06   1    2.115217e-04   1    1.569421e-08   1
   63    2.575761e-06   1    2.078066e-04   1    1.490871e-08   1
   64    2.530490e-06   1    2.042262e-04   1    1.417519e-08   1
   65    2.486909e-06   1    2.007732e-04   1    1.348924e-08   1
   66    2.445211e-06   1    1.974388e-04   1    1.284708e-08   1
   67    2.405013e-06   1    1.942193e-04   1    1.224538e-08   1
   68    2.366772e-06   1    1.911093e-04   1    1.168094e-08   1
   69    2.329980e-06   1    1.880999e-04   1    1.115094e-08   1
   70    2.294688e-06   1    1.851874e-04   1    1.065280e-08   1
   71    2.260568e-06   1    1.823665e-04   1    1.018413e-08   1
   72    2.227684e-06   1    1.796336e-04   1    9.742805e-09   1
   73    2.195856e-06   1    1.769849e-04   1    9.326842e-09   1
   74    2.165150e-06   1    1.744149e-04   1    8.934450e-09   1
   75    2.135730e-06   1    1.719201e-04   1    8.563980e-09   1
   76    2.107313e-06   1    1.694971e-04   1    8.213905e-09   1
   77    2.080061e-06   1    1.671427e-04   1    7.882845e-09   1
   78    2.053811e-06   1    1.648537e-04   1    7.569526e-09   1
   79    2.028413e-06   1    1.626273e-04   1    7.272770e-09   1
   80    2.003830e-06   1    1.604604e-04   1    6.991490e-09   1
   81    1.980119e-06   1    1.583507e-04   1    6.724683e-09   1
   82    1.957147e-06   1    1.562955e-04   1    6.471436e-09   1
   83    1.934881e-06   1    1.542925e-04   1    6.230879e-09   1
   84    1.913290e-06   1    1.523396e-04   1    6.002235e-09   1
   85    1.892346e-06   1    1.504346e-04   1    5.784753e-09   1
   86    1.871938e-06   1    1.485757e-04   1    5.577790e-09   1
   87    1.852373e-06   1    1.467609e-04   1    5.380676e-09   1
   88    1.833209e-06   1    1.449884e-04   1    5.192848e-09   1
   89    1.814670e-06   1    1.432566e-04   1    5.013771e-09   1
   90    1.796652e-06   1    1.415638e-04   1    4.842907e-09   1
   91    1.779134e-06   1    1.399088e-04   1    4.679816e-09   1
   92    1.762096e-06   1    1.382898e-04   1    4.524041e-09   1
   93    1.745591e-06   1    1.367057e-04   1    4.375180e-09   1
   94    1.729458e-06   1    1.351550e-04   1    4.232846e-09   1
   95    1.713820e-06   1    1.336365e-04   1    4.096675e-09   1
   96    1.698388e-06   1    1.321492e-04   1    3.966346e-09   1
   97    1.683556e-06   1    1.306918e-04   1    3.841552e-09   1
   98    1.669103e-06   1    1.292634e-04   1    3.721971e-09   1
   99    1.654952e-06   1    1.278629e-04   1    3.607360e-09   1
  100    1.641216e-06   1    1.264892e-04   1    3.497454e-09   1
  101    1.627760e-06   1    1.251418e-04   1    3.391996e-09   1
  102    1.614812e-06   1    1.238194e-04   1    3.290772e-09   1
  103    1.602000e-06   1    1.225213e-04   1    3.193568e-09   1
  104    1.589495e-06   1    1.212466e-04   1    3.100197e-09   1
  105    1.577287e-06   1    1.199949e-04   1    3.010444e-09   1
  106    1.565421e-06   1    1.187651e-04   1    2.924148e-09   1
  107    1.553614e-06   1    1.175565e-04   1    2.841148e-09   1
  108    1.542187e-06   1    1.163687e-04   1    2.761271e-09   1
  109    1.530968e-06   1    1.152007e-04   1    2.684382e-09   1
  110    1.520005e-06   1    1.140522e-04   1    2.610333e-09   1
  111    1.509186e-06   1    1.129226e-04   1    2.539005e-09   1
  112    1.498660e-06   1    1.118109e-04   1    2.470263e-09   1
  113    1.488317e-06   1    1.107172e-04   1    2.403973e-09   1
  114    1.478153e-06   1    1.096406e-04   1    2.340055e-09   1
  115    1.468258e-06   1    1.085807e-04   1    2.278389e-09   1
  116    1.458437e-06   1    1.075369e-04   1    2.218879e-09   1
  117    1.448872e-06   1    1.065089e-04   1    2.161420e-09   1
  118    1.439511e-06   1    1.054960e-04   1    2.105931e-09   1
  119    1.430215e-06   1    1.044982e-04   1    2.052331e-09   1
  120    1.421115e-06   1    1.035147e-04   1    2.000540e-09   1
  121    1.412119e-06   1    1.025453e-04   1    1.950464e-09   1
  122    1.403269e-06   1    1.015895e-04   1    1.902050e-09   1
  123    1.394518e-06   1    1.006472e-04   1    1.855230e-09   1
  124    1.385867e-06   1    9.971775e-05   1    1.809911e-09   1
  125    1.377353e-06   1    9.880109e-05   1    1.766066e-09   1
  126    1.368934e-06   1    9.789647e-05   1    1.723629e-09   1
  127    1.360608e-06   1    9.700406e-05   1    1.682517e-09   1
  128    1.352375e-06   1    9.612332e-05   1    1.642706e-09   1
