   28    1.055012667e+03    2.216302668e+02    1.058750000e-03    1.838885463e-04   -2.223973333e-02    1.255710831e-02
   29    8.492056667e+02    2.212362305e+02    7.894950000e-04    1.729327118e-04   -1.350095667e-02    1.175392053e-02
   30    1.128093333e+03    2.209613923e+02    8.081236667e-04    1.630173392e-04    1.353315000e-02    1.103085587e-02
   31    1.036277333e+03    2.207967338e+02    6.727230000e-04    1.540137906e-04    2.184066667e-04    1.037757307e-02
   32    1.507030000e+03    2.207551114e+02    8.253356667e-04    1.458132208e-04   -1.714590000e-02    9.785822166e-03
   33    9.954786667e+02    2.208490505e+02    7.792740000e-04    1.383205566e-04    1.571610000e-02    9.248474202e-03
   34    1.063895000e+03    2.210296560e+02    7.084296667e-04    1.314560306e-04   -3.948450000e-03    8.758250988e-03
   35    5.592586667e+02    2.212711757e+02    1.328106667e-03    1.251484458e-04    1.234814000e-02    8.309314037e-03
   36    7.374810000e+02    2.215890619e+02    7.015556667e-04    1.193382445e-04    1.497307000e-02    7.897454371e-03
   37    1.437550000e+03    2.219396883e+02    6.609833333e-04    1.139725953e-04    6.482450000e-04    7.517964450e-03
   38    1.444080000e+03    2.224164743e+02    6.782660000e-04    1.090059771e-04   -9.168836667e-03    7.169018893e-03
   39    1.161496667e+03    2.229943729e+02    6.073863333e-04    1.043981078e-04    3.328426667e-03    6.847091563e-03
   40    1.702476667e+03    2.236121366e+02    6.710290000e-04    1.001139526e-04   -1.827063333e-02    6.548596209e-03
   41    1.068013000e+03    2.242858234e+02    5.572513333e-04    9.612286320e-05   -4.020781667e-03    6.271520043e-03
   42    1.353176667e+03    2.249758701e+02    6.048526667e-04    9.239732074e-05    3.769253333e-03    6.013314186e-03
   43    1.198083333e+03    2.256990103e+02    8.371960000e-04    8.891371877e-05   -2.310623333e-03    5.772497355e-03
   44    1.458166667e+03    2.264533401e+02    5.608670000e-04    8.565004307e-05    1.557450000e-03    5.547478697e-03
   45    1.053612667e+03    2.272725080e+02    5.057040000e-04    8.258747067e-05    7.674516667e-03    5.337285444e-03
   46    7.917563333e+02    2.281538323e+02    2.892946667e-04    7.970908653e-05    2.757400000e-03    5.140614203e-03
   47    1.711583333e+03    2.290600071e+02    7.027346667e-04    7.699919286e-05    3.806575333e-03    4.955907823e-03
   48    1.115781333e+03    2.300069708e+02    5.534726667e-04    7.444475927e-05   -1.274495333e-02    4.782378475e-03
   49    1.461200000e+03    2.309759984e+02    3.223086667e-04    7.203281617e-05    5.225673333e-04    4.618921814e-03
   50    1.203222000e+03    2.319996621e+02    4.871913333e-04    6.975253074e-05    1.043100000e-04    4.465073299e-03
   51    6.984936667e+02    2.330759223e+02    5.873706667e-04    6.759391753e-05   -6.953087333e-03    4.320069864e-03
